epoch,train_loss,val_loss
1,0.041193158035942666,0.017376666888594627
2,0.007420952873265681,0.00990951620042324
3,0.004754579201592908,0.005968577694147825
4,0.0036331947655223,0.0038631486240774393
5,0.0030411857854536115,0.002815636107698083
6,0.0026965552703283415,0.002285567345097661
7,0.0024639917076759352,0.0021569617092609406
8,0.0022705575199021646,0.0017829671269282699
9,0.0021339284066925757,0.0016522989608347416
10,0.002007300736295292,0.0015272308373823762
11,0.0019204157639857538,0.001535017043352127
12,0.0018322810513685301,0.001363829243928194
13,0.0017798602263307355,0.0014073933707550168
14,0.0017297006015724037,0.0013896191958338022
15,0.0016631724429316819,0.0012642473448067904
16,0.0016119072509657901,0.001095466548576951
17,0.001584574342511284,0.0011186815099790692
18,0.0015329923505002323,0.0010000065667554736
19,0.0015160197666167126,0.001089738099835813
20,0.0014616855417746895,0.0009371028863824904
21,0.001444154706405243,0.0009608651744201779
22,0.0014239949899395772,0.0010092082666233182
23,0.0013836300737845402,0.0010431538103148341
24,0.0013816918690281454,0.0009421456488780677
25,0.0013438125242828391,0.0007917553884908557
26,0.0013235016316078447,0.000912774121388793
27,0.0013113016405744322,0.0007557225762866437
28,0.001295776891007942,0.0008142986334860325
29,0.0012687444808155608,0.0007444723742082715
30,0.0012565229189931415,0.0008961065905168653
31,0.0012364037283987273,0.0007651580963283777
32,0.0012272427411517128,0.000717105926014483
33,0.0012137190885065745,0.000706599501427263
34,0.001195467980627048,0.0007528245914727449
35,0.0011918028273309271,0.0008739705663174391
36,0.0011578958122602974,0.0007958288188092411
37,0.0011528103204909712,0.0007188692688941956
38,0.0011405442431472086,0.000737428548745811
39,0.0011340702440065797,0.0006590039120055735
40,0.001117843411824045,0.0008172811358235776
41,0.0011139133833542776,0.0007365021156147122
42,0.0011010719960419617,0.0007192045450210571
43,0.001089846698353843,0.0006624829838983715
44,0.0010914980393863516,0.0007668416365049779
45,0.0010775725113489898,0.000679059128742665
46,0.001059368412218949,0.000650048372335732
47,0.0010617712050589034,0.000734934990759939
48,0.0010346620977846517,0.0006859518471173942
49,0.0010311438230322285,0.0006852502119727433
50,0.001031873400885767,0.0006750546162948012
51,0.0010210653047882563,0.0006336235674098134
52,0.001014014418615261,0.0006490564555861056
53,0.0010079075527755776,0.0006353084463626146
54,0.0010071337207288404,0.0007189336465671659
55,0.001003424555771441,0.0006771580083295703
56,0.0009877656793833012,0.0006263288087211549
57,0.0009900140921672573,0.000632524723187089
58,0.0009790984762124328,0.000607505498919636
59,0.0009707710062987948,0.0006013020756654441
60,0.0009704369670847276,0.0005911976913921535
61,0.000963280511011059,0.0006405966705642641
62,0.0009694327509350842,0.0006510457023978233
63,0.000959814522502711,0.000737419119104743
64,0.0009543027911907606,0.0006347359158098698
65,0.0009480279859417351,0.0006155201117508113
66,0.00093704055204095,0.0006121339974924922
67,0.0009425475679260368,0.0005949973128736019
68,0.0009438563793082722,0.0006034101825207472
69,0.0009314404463414879,0.0005951074417680502
70,0.0009263005716396341,0.0006675012991763651
71,0.0009295570380345453,0.0006967222434468567
72,0.0009310623342268324,0.0005723190261051059
73,0.0009178384091986421,0.0005761174252256751
74,0.0009175286122626858,0.0005656717694364488
75,0.0009146015302879581,0.0005721721099689603
76,0.0009125836944197848,0.0006153978174552321
77,0.0009058896236335082,0.000564554356969893
78,0.0009127505957925072,0.0005747554823756218
79,0.0009080086468505518,0.0006000017747282982
80,0.0009071978153466868,0.0005848169093951583
81,0.0009019328772410518,0.0005779408966191113
82,0.0008977812194643775,0.000602243235334754
83,0.0008916007997565126,0.0005675979191437364
84,0.0008984243716743853,0.0005773092270828784
85,0.0008920517999892278,0.0005584559985436499
86,0.0008929421953022635,0.0005736464518122375
87,0.0008999355838265425,0.0005794934695586562
88,0.000900335964615806,0.000611337018199265
89,0.0008910016476875171,0.0005751681164838374
90,0.000892205359681005,0.000581948144827038
91,0.0008888512693374651,0.000558279047254473
92,0.0008925312528541932,0.0005742920329794288
93,0.0008905581986861458,0.0005756960599683225
94,0.0008888411581817005,0.0006020916043780744
95,0.0008830739358624365,0.000563082576263696
96,0.0008932253828485651,0.0005914710927754641
97,0.0008786665118047191,0.0005653474945574999
98,0.0008835211398642665,0.0006399320554919541
99,0.0008857574218078904,0.0006056437850929797
100,0.0008877552645571996,0.0005530938506126404
