source_id,ra,dec,n_epochs,time_span,w1_mean,w1_std,w1_amp,w1_chi2,w1_stetson_j,w1_skew,w1_kurt,w2_mean,w2_std,w2_amp,w2_chi2,w2_stetson_j,w1w2_color,w1w2_color_var,interband_corr,anomaly_score,is_top1pct
NEOWISE_0049741,157.7699036591821,71.51515875046812,9,3623.365628679654,10.069006489742563,1.2246085536263214,3.94209638571164,1872.0962614882137,0.7977478803014197,-2.997107782082513,8.987114337536818,9.842800964917698,1.1157173852303286,3.599831224306577,777.1612675531923,0.7242153778855482,0.22620552482486467,0.11580332261311045,0.9994316388828833,120551.2734375,1
NEOWISE_0038553,173.49355790097073,37.235241083501435,9,4787.4216634322,10.199603737145758,1.087278286274377,3.518743301441763,1430.0798723603584,0.6663230883663689,-2.9964213813248173,8.984207402474935,10.828317662497925,0.3489411412504035,1.1721812583623148,60.98642008797722,0.48877828587046335,-0.6287139253521676,0.7413508890742614,0.9941230277503805,102314.546875,1
NEOWISE_0023558,183.92012901229626,76.63234172678804,14,4374.145004224578,10.081898732690842,1.2063239236458796,3.086736200775521,1706.6294684581428,-12.41039836610559,0.5801061575323436,-1.6912156497370074,10.379242545328752,1.1903536681741118,3.0461359937426504,701.1043061676191,-7.846728047851962,-0.29734381263791043,0.06920916551457847,0.9984209572493231,99524.4609375,1
NEOWISE_0044944,304.246117117442,32.57360154990185,8,4732.102676726776,10.260560735516561,1.126513198693545,3.286368753065707,1626.8770733264396,-1.6773536866651995,0.6222163586288137,-0.707212401191855,10.215740574357751,1.0979275235514254,3.2633686664586747,742.2004006749432,-1.205098588676286,0.04482016115881038,0.1362789274364099,0.9928224544021641,90702.6328125,1
NEOWISE_0038015,235.59832114351218,23.751887487894678,9,4558.844235204539,10.123036771601338,1.1222499161881632,3.6027373645102454,1566.0587694467542,0.41934451818437224,-2.9978002626335107,8.99022494632933,10.19241304095897,1.2412261219841467,3.9964521630429646,861.1986531505311,0.932548610755533,-0.06937626935763141,0.12473141933649257,0.9994965456754392,90495.09375,1
NEOWISE_0036056,132.9500672869998,-86.44899685463103,11,3439.286950064379,11.340838228620333,1.2611747319282736,3.588348296545595,1584.1891433342632,-0.6228861249650686,-0.4339778643239767,-1.3945793508015876,11.171532552993447,1.2890906630142787,3.691120854096207,833.3524135552631,-1.1844658563186603,0.1693056756268856,0.11445058423022021,0.9962111344630227,90389.34375,1
NEOWISE_0019736,284.37115839165875,71.91197381478372,11,3191.3030974101493,11.932478307212724,1.4093834606567468,3.5547419869333723,1533.7919595008366,-5.101024629083293,-0.05870677708370337,-2.0705678568521773,11.527056198536087,1.3779292219391714,3.4768239980600075,816.3898410159818,-3.001331226029588,0.4054221086766372,0.1203805452125883,0.9965237143669349,85545.0,1
NEOWISE_0018021,256.7866711260383,60.47745207263392,8,3978.789855630348,10.874424708288892,1.2862861198735573,3.921154292945534,1568.4112113939234,-0.6173163427812979,-2.8246861110573684,7.983982272332147,10.713791836205138,1.225854780340398,3.7835487036996653,702.216958404808,0.41029558466125265,0.1606328720837542,0.09335596003064807,0.9983944100358284,85487.4375,1
NEOWISE_0023636,345.97677031942277,65.18220442289993,11,4844.395580391116,10.000639449438971,1.0982284747109083,3.8726702618236786,1539.9034831791064,2.0936088404410733,-3.3131811755353846,10.983440741891293,10.456347203980323,0.9515247404830651,3.391915312381961,475.88823141757155,1.143289231147691,-0.4557077545413524,0.1486981787148128,0.9997181016877144,84101.609375,1
NEOWISE_0033053,73.91578038003773,-32.494602430311524,9,3669.398505513149,11.333751771505499,1.2994518780129631,3.10140678602575,1551.5390623558715,6.292834266225386,0.30442641251160124,-2.1272368162178026,11.180578389001251,1.2804457146206112,2.983711678080896,745.9644096932251,4.607983022007488,0.1531733825042476,0.10676448609209364,0.9966832231771384,83244.8046875,1
NEOWISE_0005594,233.25250155425152,37.66317223243111,8,3958.6254271133002,10.818436875756376,1.243198965144972,3.8177596556164275,1496.4491695873548,-0.3858682791696416,-2.823790915029357,7.980322812261166,10.697640377160043,0.8925279562744786,2.746457546553838,396.42986744304466,0.09697502291940234,0.12079649859633257,0.3539548207289478,0.9989573360402603,82420.6875,1
NEOWISE_0017943,195.80926273189368,46.05346600490134,11,4852.547487386015,9.885594349240971,0.9616205044103374,3.381114189791676,1240.0255396182424,1.4212614212640373,-3.310181844904178,10.968721728569417,10.210526582629942,0.382878241278195,1.3762180693801191,87.56885379297086,0.1483931751613572,-0.3249322333889708,0.581900951739523,0.9950213550744734,73202.234375,1
NEOWISE_0031871,336.90084813740395,38.05416458139118,12,4088.0585089388624,12.180324582339559,1.3709525093445352,3.4891571049346357,1375.4452308617108,-8.094835188361866,-0.5425129493215517,-1.5301396013236008,12.452991168395496,1.3536433521884348,3.552441683637447,567.1902768483835,-3.5031724047544412,-0.2726665860559372,0.1375047389647086,0.9949864911811688,65156.30859375,1
NEOWISE_0034522,76.97620049335146,67.11041872486871,11,4092.990180969413,9.929371884443054,0.3741851300840983,1.330641596556898,195.2145971279744,2.321369931054804,-3.2956568402687525,10.898731454313463,9.499211215694336,1.0988457325094698,3.8538448454033416,816.9008198400394,5.0240399516099155,0.4301606687487176,0.7260709580494343,0.997511930843842,64496.8984375,1
NEOWISE_0011668,179.02196484341235,-14.68664314892483,8,4766.893386712327,10.841562787239877,1.0392207492817735,3.238795477842748,1340.0898931108445,2.4676121083170193,0.18800751315990122,-0.7216334540732463,11.087905484280096,1.1101171531467589,3.3361602519821805,662.1671663779381,0.5940531307445003,-0.2463426970402196,0.18859881461276623,0.9867624351842638,62578.63671875,1
NEOWISE_0004956,331.93712158552614,-26.66406219882549,8,3895.8265593870165,9.843184834457597,0.6914935276290763,2.125781474885679,680.0359729956225,-0.06305666491751236,-2.8210740733672557,7.968824554105854,9.547200778785507,1.1454575009793442,3.5296732926190346,892.3363905088687,-0.979718057943319,0.29598405567208985,0.4558892554637121,0.9988942202791826,62314.76953125,1
NEOWISE_0011501,30.478125430937343,-72.91913426435262,11,4759.889892873936,10.885145778481641,1.1530075964276805,4.072294799860336,1259.6666461362147,1.619868774131642,-3.3107789158859426,10.971843837367306,10.622832586056113,0.7549577998351064,2.7007914168601506,293.34864244682296,0.7782556783135941,0.26231319242552864,0.40135395768077103,0.9984828009738613,60456.578125,1
NEOWISE_0003231,310.0904170525985,-70.10690987337392,12,4468.524276476499,11.695452214489933,1.255164570140716,3.1260225878900023,1307.9920550698914,4.4360238141416,-0.3136416465040676,-1.843475442215094,11.583788037060364,1.2265909954346006,3.1758928787286784,616.6965416405818,2.3248447855794776,0.11166417742956902,0.1137523814736829,0.9960628204334699,59055.0703125,1
NEOWISE_0007667,35.8099056823156,-17.478307076189196,10,3788.1619464735486,11.166585754888017,1.1270927113870053,3.791724549034445,1084.714020301102,0.9244432116854399,-3.1583415952376774,9.98166151953848,11.875676503327124,0.3918804625132017,1.3614206342392734,50.61959722772761,0.00659695819965584,-0.7090907484391078,0.7379236722278518,0.9954783504122662,58767.53125,1
NEOWISE_0042961,92.72750350919438,-20.698722548882557,9,3826.0717805209715,11.686794356398677,1.2125184619302916,3.470761336903209,1270.0379138022276,-10.509382608874434,-0.40072407411690303,-1.6105089236272212,11.718898946377479,1.1650645763926972,3.315660043035919,560.3854458480855,-7.129047916691453,-0.03210458997880217,0.11724602332666446,0.9959315263575594,55932.6640625,1
NEOWISE_0021733,77.43813711888872,-65.17822666659342,8,4637.432517451547,10.373476393393766,1.0368052820214202,3.18024810630407,1257.2890597257767,-1.1914776954384254,-2.8241749063254304,7.98207913505035,11.215205775237736,0.9723211400690039,2.975218442327124,387.63864954101456,-0.1611979738184987,-0.8417293818439706,0.077933044870886,0.9990500246495473,55806.9921875,1
NEOWISE_0040466,197.64446034657698,57.99299924032911,10,4845.307500229799,10.632879840707734,1.0878190256911222,3.6897818872677774,1248.8206309700881,1.2795294027553625,-3.153977298681523,9.96129585030248,11.033953479832862,1.1608420984176486,4.021921108360496,569.570408392222,1.2094772310839685,-0.40107363912512817,0.1101385283144366,0.9973082827889127,54339.15234375,1
NEOWISE_0026731,269.0525462457862,-81.9633096449665,9,4803.631641551321,11.281170965864902,1.1238087646794452,3.6346604193693146,1032.9689746914116,0.4943591345668086,-2.994157227647204,8.97406443776892,12.043029680728374,0.37659740628872884,1.2844976550745102,43.9812968974701,-0.2922858906058192,-0.7618587148634717,0.7547118157589391,0.9866912970988511,53584.28515625,1
NEOWISE_0020397,250.48219374684527,-60.863044968652005,13,4886.559427452346,11.609542850374199,1.2162069458017122,3.4667401149640504,1226.2425223994194,-7.648286386211535,0.057348249249056196,-1.7069662508581187,11.913239886324567,1.147649924500432,3.4404235378429764,453.4418746159036,-4.032485427864479,-0.3036970359503677,0.12741554404813898,0.9958680245921833,51651.73046875,1
NEOWISE_0049569,287.8040311866223,54.700850911249745,15,4752.691655974559,10.198454485436727,0.9356461861479267,3.787133922922396,1058.9562731534788,2.8432276583056315,-3.8689324110047045,14.977615491579286,10.331078972050467,0.42377986811288815,1.7468863582213299,101.39709542383017,0.37830694386232266,-0.13262448661373938,0.5152557082272109,0.9956100290920936,51517.734375,1
NEOWISE_0013938,227.6894147385072,33.58112723834391,9,4234.483488113081,11.072887138832558,1.1580490899752225,3.762039051853689,1192.9186748657507,6.23676658156772,-2.991704528681299,8.96317816527697,10.843989212783129,1.0958057265229537,3.5575720280951533,551.3956857356329,3.912875925975678,0.22889792604942905,0.09031589994750558,0.9983125546860463,49604.0703125,1
NEOWISE_0027076,236.00787053853256,-54.46590915190502,15,4802.581613318973,10.291951831972929,0.9998780082741542,4.054245071547166,1171.0601118393201,2.7510972878305435,-3.865163397091083,14.956843674365317,10.847113791347786,0.9024227769347928,3.698165682447385,373.3049476417673,1.741545408818748,-0.5551619593748569,0.11672366033780818,0.9977131592970105,48728.16796875,1
NEOWISE_0011278,136.1689531580972,-27.79141809012743,15,4228.120084969662,12.133885888989132,1.3388839756526494,3.188898918983428,1158.7460552733594,-2.3640892757527507,-0.09738071921447368,-2.152237013111807,12.246423461925927,1.3262105637011647,3.075140743844825,529.4267070450757,-1.325794380549743,-0.11253757293679456,0.08570505833749366,0.9979768609431174,46462.515625,1
NEOWISE_0025117,50.19095883599447,53.27973489675733,10,4443.154722638508,10.502325105907307,0.31149287087230465,1.086613360712171,114.96623904291414,0.4534894390807492,-3.1105087699990253,9.756041997884012,10.732236075348359,1.190902115696273,4.027563730670813,665.5785961775149,1.0237752754823246,-0.22991096944105216,0.8818905330241535,0.9941094436255409,46038.77734375,1
NEOWISE_0037913,199.01890116832502,-23.91755927974738,8,4861.101620652844,10.083374165415794,0.9145266087074504,2.8288624082471214,1082.6879674978804,-0.6633465446255976,-2.819674550569801,7.963289230441681,10.480169498131339,0.6524355243384112,2.0120543316044976,233.5506914291221,-0.3073639770102406,-0.3967953327155449,0.26298358656189674,0.9996072950105607,44888.0078125,1
NEOWISE_0001214,357.0539612475475,86.34404883805732,12,3796.9414602116885,10.714908110840597,1.045327559596465,3.8469855818046543,1107.2432273664392,1.8311696109119766,-3.4528448793722575,11.94358062803267,10.496794988076287,0.7769945682286449,2.877234422066709,318.43611832354355,1.3061501355239131,0.2181131227643096,0.27272424577490495,0.99853738026103,44349.44140625,1
NEOWISE_0009006,223.9067598556011,-55.0420442351226,11,4594.523781771204,10.166114837343692,0.8962589677087709,3.1478527563454577,999.3015668290225,1.1712515674244135,-3.3134166958018576,10.984525092104768,10.120711657232487,1.0738386379439375,3.786500318656361,664.5785917454925,1.114107187043024,0.04540318011120448,0.18049928179709257,0.9994568730756445,42529.9765625,1
NEOWISE_0012172,126.28263821480704,62.9881834898633,9,4432.680950668364,11.299610629013094,1.0449837185831097,3.359616283237237,896.6145497212507,0.8055658554130032,-2.9967528347973413,8.985583483284715,11.472861097377104,0.31162283899146365,1.0874813114949866,38.62913672179812,-0.5560102825910193,-0.17325046836401015,0.7424647335490313,0.9793703658541553,40260.078125,1
NEOWISE_0023518,319.82060112358545,4.372350903292727,15,3773.087044332722,10.59707758706809,0.9067163217088957,3.66713717777127,879.4183944625617,2.3922058554091357,-3.868779878505418,14.976717521873873,10.798160618358803,0.2546139955551968,1.09187252158552,32.085657746038414,0.3641230282120264,-0.2010830312907128,0.6551284249120084,0.9914325485587636,39294.68359375,1
NEOWISE_0019806,335.57939788419696,-81.725582993,10,2499.7081631463516,11.514015774577675,0.336078290822697,1.1582713147607198,93.88104408701753,1.6796597942956026,-3.111680744444282,9.76329029999107,11.11399247734952,1.2236556760843351,4.175525977072807,607.2437396471548,4.648991304218125,0.4000232972281559,0.8884571265016052,0.9981003365488433,39205.9453125,1
NEOWISE_0007314,315.63277673301974,-56.1564662030346,13,3809.236528960384,10.189295158053243,0.9118017414330649,2.3264858320513326,1056.8703539298958,-4.758125736141904,0.25388765053931256,-1.7703747786245585,9.901387031488655,0.9071652397230143,2.333354116499045,527.06184367357,-4.225371198225532,0.287908126564588,0.07675173846925697,0.9964520958542632,38805.65625,1
NEOWISE_0011218,113.36158659748955,1.6657492626792418,15,4570.965521088707,10.57109333250045,0.24999346379693035,1.0341283565623076,71.4296310312026,0.7925286134183758,-3.8314740005074035,14.77050742743932,9.756189415867405,0.9635774571783464,3.9511179348738237,591.6443838145343,1.958832714573774,0.8149039166330443,0.7149933217901667,0.9958210163199644,38746.08203125,1
NEOWISE_0036061,202.31582143071023,55.35496816870969,13,4508.345503355231,10.381668696379567,0.9114304850033135,3.4641072999323743,955.7072244162164,2.2614755818464065,-3.5958305877511454,12.949443693003142,10.620108882574424,0.5264634307322144,2.0671864936048507,142.5573664798356,0.8703997732595997,-0.23844018619485752,0.38900307069153794,0.9967449672230737,38664.6015625,1
NEOWISE_0024697,213.97255802909095,-39.15937391998474,10,3801.5563028503093,10.800782863175826,0.710898649390636,2.4378830530425795,523.4116642992658,0.22956821440344477,-3.139473230673109,9.894586437579743,10.503150858683211,1.1729444696739217,4.013351504714345,695.9593722025415,1.0789058883020635,0.2976320044926144,0.4673468553099957,0.9970457667443811,38052.703125,1
NEOWISE_0005845,96.02992488130288,-56.97448511851958,13,4132.678114624672,10.446841999512975,0.9649322008201481,3.666506217581052,1039.8816641774474,5.67683690283116,-3.601636418930559,12.97973456029119,10.172881055037761,0.7864636852893129,3.0226407891579647,358.5003514132722,3.2631233795288517,0.27396094447521335,0.18762400293084963,0.9977916553484872,37692.79296875,1
NEOWISE_0035498,9.776207127140136,-60.7972343406199,15,4060.9796747183573,10.844579830237524,0.985879177088536,4.035398849010557,946.0502284186643,2.8413807624959553,-3.861323377740727,14.935951756826231,11.138221716107832,0.6482491438074165,2.663034273190778,179.4815114762808,1.3706739007917073,-0.2936418858703078,0.34202834203828925,0.9976612664556528,36095.19921875,1
NEOWISE_0021739,268.122653981221,-56.04827653090489,8,4463.436898429805,11.715826394001922,1.13895813462406,3.513080787340339,860.8060354586107,-0.8254694722297022,-2.823310765486364,7.9784050826777,11.40045671589515,1.32218467518504,4.04943113802752,612.4997278019945,-0.2879014731629176,0.31536967810677297,0.1926745959735348,0.9988208034633502,34468.20703125,1
NEOWISE_0016135,153.09072553196407,-25.501878880212487,11,4132.371292187607,11.000010896174961,1.022484879374303,3.5930813002208684,964.4152244003257,1.2324695053595915,-3.3102780980088036,10.969103315564638,11.5682707503347,0.8515582877576318,3.0359946523632235,253.44570502216226,0.4591689869628402,-0.5682598541597379,0.17992114414654684,0.9981878382032351,34378.5703125,1
NEOWISE_0040697,83.7750010545906,3.060191473043261,8,4004.6362961227205,11.446542646727652,1.1255684629715572,3.449158787963425,966.4800870606745,-0.9050471977840567,-2.824354414632603,7.982680516973147,11.724070458788535,0.8984415333574445,2.8140514015995812,262.1324313280957,-0.1643025448570564,-0.2775278120608835,0.2360251426655696,0.9979623261164358,34246.78125,1
NEOWISE_0012709,11.724441399181394,65.26266991539197,14,3797.276440793008,10.193383796150108,0.8870225908105904,2.5683058536838956,963.5872242086298,9.245648053942217,0.4824318527961072,-1.2396101905359265,9.761421906727673,0.9243836413135759,2.7591885646732557,546.7811447834832,7.386722878887555,0.4319618894224355,0.10572501800353443,0.9940350379839521,33629.99609375,1
NEOWISE_0021660,269.7949203215784,16.574756081162107,9,3396.6701061894273,9.399623321060446,0.886452743322191,2.6208285102651896,1000.6463403057297,2.5145270799262534,1.1343737888621255,0.19868644232335964,9.542552889151672,0.8358339999542574,2.5883838186238926,384.40763194979456,1.3357721963724285,-0.14292956809122614,0.1073202379693238,0.9939566433931335,33512.5078125,1
NEOWISE_0004185,159.87821903167523,83.82958790979677,13,4078.5009152925195,11.172621049421666,1.031124489514558,3.9415791633573027,911.1820526131097,2.102823035404915,-3.601143262984813,12.97733703590354,11.15295220819105,0.6528072935484448,2.5175126960502574,181.1778576773352,0.6161163539262442,0.019668841230616962,0.3830116164733957,0.9973452223052643,33085.20703125,1
NEOWISE_0040989,274.01676001037515,58.26549203090951,13,4795.6928185072975,10.988022881348757,0.9841058566992432,3.751713323418614,895.2149569476542,2.2480907446368583,-3.5992188433749432,12.96725966087905,10.238676481645644,1.004755386020297,3.830007191711209,560.8489531515944,1.953483996464268,0.7493463997031125,0.040592485167897194,0.9993824006352359,32598.6875,1
NEOWISE_0014898,102.76914037565398,-2.0787874020596178,14,3377.6368046444695,11.522510705993424,1.1989718875129136,3.6444670788498446,968.0746740326618,3.487400755537318,0.5079694190283307,-0.941734520830313,11.731933134946631,1.1895394857688237,3.6360420989322915,409.76954330887173,1.6232221669044002,-0.20942242895320717,0.17039754754877678,0.9898521039337282,32214.47265625,1
NEOWISE_0027613,262.5055213127641,-46.621278256621615,14,3661.750772903717,12.498793047182009,1.321712441836002,3.621848261444649,942.8720439298842,-1.5564499924557298,0.02934059691489183,-1.7219702995121549,12.414704852022577,1.3386960793974074,3.6687688192814605,483.2282003194119,-1.2046019581188598,0.08408819515943122,0.1391117295252445,0.9946128803675035,32061.9453125,1
NEOWISE_0036662,61.72362168619261,9.688908146324437,15,4656.140470554354,10.67388459022741,0.8731152952242236,3.5791273242138164,798.6722160735154,2.653294583007099,-3.8635650480012482,14.948419582618811,11.003776224975208,0.2793847798118519,1.1564616569723718,35.96233403611267,0.14168325004667895,-0.32989163474779915,0.5982436343935135,0.9889734592929149,31883.919921875,1
NEOWISE_0046205,133.3075752304649,-50.93509311803933,9,4534.143720878921,9.885657207490384,0.5005673501095022,1.6422980938257972,354.5177997836165,0.4124870308878328,-2.983121106849781,8.925700655150633,9.655101333955704,0.9665510106227353,3.1466721079522024,623.9814881988557,0.8195350558275597,0.23055587353468,0.4668073827582021,0.9992059499675635,31846.83203125,1
NEOWISE_0024211,133.81101707620257,-42.02475652188888,15,4307.185271809889,12.541325165200792,1.1834001425441028,3.0916921668134076,943.8776695803388,-5.819559532086298,-0.8565531722570707,-1.1326520520743615,12.626724950804938,1.2145115225315994,3.296123089416559,463.79678059108454,-4.217147894185682,-0.08539978560414596,0.08819352085753304,0.9976308351276401,31529.4296875,1
NEOWISE_0032511,201.30419050670076,39.86573979437625,13,4604.676784701376,10.235012360137343,0.8768403661512514,3.3248923096628493,929.4333426650633,2.086975117162732,-3.6007256277153634,12.974970272817634,9.887800070668218,0.8748855851029951,3.347607468412681,471.88542255785075,1.3871750264739646,0.34721228946912497,0.04688043341749376,0.99857003403725,30845.078125,1
NEOWISE_0040812,169.20286346480415,-37.257847104417486,11,3634.292524706616,10.870859094443095,0.9821428522854179,3.459517094415798,939.9030376594874,1.933451389320369,-3.309652346033635,10.966191776905585,11.136364767889207,1.013061733691338,3.596302552509785,425.4892077075202,1.303112745733011,-0.2655056734461123,0.06934012477457306,0.9980642278229988,30816.94140625,1
NEOWISE_0019767,298.91585211093906,55.264952118321844,11,3498.011222924353,10.335000963196382,0.8297398826668573,2.535425981809606,937.133291155611,-10.579040938014732,-0.6045823675060537,-0.9539297973322585,10.142365557863961,0.7499295274673318,2.2426484135322085,372.0325730478413,-7.30315075055403,0.19263540533242107,0.14903248643466369,0.9872711290534251,29691.09375,1
NEOWISE_0044195,320.13840416404787,-27.08769079450248,13,4117.298129068287,11.086236587743198,0.9308657611925553,3.5552072498115095,774.1757539148738,1.8992561818254554,-3.596572659761779,12.953711307985165,11.367858444842861,0.3595304911020263,1.4141886530694077,51.697488332293744,0.6173189717652242,-0.2816218570996636,0.5762069482117076,0.9916479232176648,28849.25,1
NEOWISE_0026230,278.60825189739217,75.07748083769692,8,4097.03545310178,12.550415854406339,1.3335906599859586,4.148854600306624,745.3923998234177,-0.6295121628952547,-2.8117752695970255,7.929933487676285,12.732455322662112,0.4319013282308282,1.3860387729735368,39.80479796412882,-0.025220950229382626,-0.18203946825577333,0.9072557957746819,0.9912588671877759,27694.3828125,1
NEOWISE_0010375,166.30532642632,47.233851743786886,8,3717.193187094046,10.608873960376169,0.3695730155894105,1.1617396577258,160.05244701579826,2.2603380342587984,-2.8025882690886346,7.892241659047427,10.370120287170073,0.9955610771921506,3.0724380781275533,544.0004426362976,3.762612379601408,0.2387536732060962,0.6283831645323508,0.9959172563976373,27181.220703125,1
NEOWISE_0035047,108.59033893171394,-54.915758856848186,8,4452.895005662947,11.247632198129944,1.0049462702995755,3.1095998321602654,859.7893104554503,-0.8683364758788559,-2.815318776805183,7.944256379219569,10.887729415109957,0.693497821437115,2.158636505078535,231.163650298547,-0.030794301910830515,0.35990278301998657,0.3190576882701141,0.9965579860420778,26895.51953125,1
NEOWISE_0041552,47.87613958204658,49.70779804066041,9,3104.437476123705,10.20976916934977,0.6488952914416652,2.11993261093245,539.6105225445948,-0.19404327279718836,-2.9906553106530724,8.958838744094129,9.959137567737098,0.9777961937097897,3.180236820914004,586.6618030712905,0.6041186493646142,0.25063160161267106,0.33308078098114147,0.9978194969818692,26637.39453125,1
NEOWISE_0029064,164.05910373904075,18.896032105850523,15,4136.697006860457,12.484835337118117,1.2557136945554193,3.3033574306755433,864.9874749768933,-4.230452413943403,0.04364805458015539,-1.8931240839787278,12.535528614487305,1.2668836570276194,3.24612998817099,405.3954924857752,-2.9851838915806614,-0.05069327736918794,0.13554018777080262,0.994265187503603,26220.80859375,1
NEOWISE_0039327,319.53778340679787,54.542758923291615,15,3022.265094049988,10.3749319214733,0.8315601135158983,2.0707363770122456,866.2575143336892,-5.3216703477509055,-0.026838453659961216,-1.8974422725289624,10.275919515629433,0.8324361856974055,2.062127319179881,410.5285119567939,-4.165995736946629,0.09901240584386706,0.08361105928638705,0.9949510023039307,25542.177734375,1
NEOWISE_0041182,172.06442103722736,58.22836768066077,8,3723.400967404341,11.910429924256274,0.42162064056553417,1.324092649624335,124.35508519056249,-0.28604205229455654,-2.7829828568255968,7.8081012376311385,11.832500937541958,1.3082645311982402,4.051584510098234,504.1146511893397,-0.5717310135613987,0.07792898671431558,0.8879115009941918,0.9979609498187814,24567.59375,1
NEOWISE_0000196,11.47852627509316,-76.30200198346063,10,4916.048337619759,11.604877580867829,1.0771466332093687,2.8035604985730007,840.5579253406167,-4.128587558279632,0.41070530135313854,-1.8370030922823504,11.425265232452352,1.0337032999130242,2.8006870728833935,397.9272914993666,-2.293894391052543,0.17961234841547657,0.09985002938659154,0.9963704230327551,24314.302734375,1
NEOWISE_0011871,183.93372007039585,65.43146524200318,11,3537.7770194874392,10.120260943441776,0.8058173356944301,2.8667778762171334,827.631471664997,5.172028612352294,-3.3072596445284246,10.954991205192275,10.399972937817305,0.6673542991465217,2.395185631687866,245.8327404651619,2.790096273783985,-0.2797119943755284,0.1441600026051928,0.9985029781827512,24195.7890625,1
NEOWISE_0018279,173.2695749838655,21.555873392928817,11,4540.887899566311,9.805598145405591,0.7340300002950447,2.587812061990885,752.9878488749794,1.5771808546145158,-3.311265075366533,10.974122087936866,10.129264158386084,0.9198696834458512,3.253376783215666,493.3508258260009,0.9037795975918396,-0.32366601298049247,0.19001986537905735,0.9988365420524489,23597.041015625,1
