M_remnant,spin,f_qnm_hz,tau_s,snr,has_echo,t_echo_s
53.80222302645153,0.5621935851583585,292.04793398048594,0.0024895099551139675,25.1060032262422,True,0.19486689192613468
99.33691333361088,0.8963264273208573,215.7159387987694,0.014233110491029361,19.834934074993292,True,0.36218537350636537
56.20393249338426,0.5914472879784664,284.8948609810976,0.0027347486272209023,22.90145999522729,True,0.20366221316224722
78.27671932937093,0.9029913140373969,276.8051867963391,0.011854009653908504,10.52873753660069,True,0.284665699133617
69.04645554115987,0.5663884066222137,228.17489413342068,0.0032172246153904607,26.91731435182056,True,0.2507576355043707
48.1839729664432,0.5299948159399328,319.6666866363724,0.0021186055159347515,16.158416221247347,True,0.17430907132668666
76.63449199094775,0.5355303979107495,201.66852343406345,0.0033982451920186057,14.055621005489522,True,0.2786295691665527
25.234196038979775,0.5719519790427118,626.5587566825575,0.0011868499868873052,17.992699789036127,True,0.09064457855346197
32.867151851466645,0.5608604932575832,477.66854995192114,0.001517472987544139,28.637689196693618,True,0.11840480371062538
58.36807547842212,0.9398043489059784,399.5983467257015,0.013233091716995942,28.002476450575067,True,0.21159100341272036
33.36666030479065,0.5320200724257647,462.1906012625095,0.0014716407025859124,18.347648185251032,True,0.12022409168971536
22.111389956374722,0.6579649541494249,758.4041850419526,0.001227096729353901,26.680223356182793,True,0.07931215299163473
63.969810470394286,0.7183820102406396,274.78311468600145,0.00411338812012968,15.007974546960362,True,0.23212851652018174
52.29131233711375,0.9146498582931417,423.05116616755225,0.008815622413591453,25.074614775921983,True,0.18933592214065734
72.42898505526135,0.5070475677372412,209.76365540367627,0.0030783278369262493,9.066847533849954,True,0.26317829631839496
57.40665009689658,0.8462947526349153,347.87238023699473,0.005953076750525621,12.316919277805553,True,0.20806822383048706
25.316330976333834,0.8525773379920365,795.0710360512311,0.00271568844544791,9.298595794434389,True,0.0909428539325693
20.654269144341654,0.7367658459821189,864.4172593112116,0.0013988928802235177,9.072376203654672,True,0.07403017274678964
40.88588981974547,0.8113230998104598,469.1376334050982,0.003596094704586081,10.59095901280077,True,0.1476435966901946
68.94818277222261,0.5167094561558964,221.61952066997728,0.002971897434418817,10.869124404850606,True,0.25039687345651945
64.18307831559602,0.74231000385968,279.52015121434084,0.004419157129473938,13.212662795600705,True,0.23291080800919772
72.16227454933134,0.801113059440755,262.9470389354648,0.0060866113702768,24.470655284359864,True,0.26219870483820834
51.161829629043524,0.8137783108809101,375.90825808807784,0.004547136560178229,8.524563552767518,True,0.18520235946416094
46.41497169964776,0.9153724015687548,477.25578492340657,0.00788110123174879,22.19572040096437,True,0.167841293556205
72.2939651370749,0.5009499347340554,209.40393458492815,0.003045938790085215,23.722383823572628,True,0.26268238165209945
40.790565902401994,0.768207253703233,450.29075575449485,0.0030497009406713137,17.18911079566106,True,0.14729562627032577
79.53067695151259,0.7668321725547973,230.65205271318067,0.005918670658770458,15.87843910535236,True,0.2892756285683782
36.58298056082504,0.5676868136047954,431.0116160860721,0.0017082942108041037,22.87216548067548,True,0.1319452953236371
52.971386158973026,0.6149360524273136,307.0795163577823,0.0026919464689463125,28.444799079224715,True,0.19182524935894807
69.82634879187921,0.6142950231490453,232.8535443479858,0.0035441494761945165,16.868683174289032,True,0.25362083958927634
65.34528950690836,0.707752672456566,266.664663143848,0.004084454926070116,25.515564138365995,True,0.23717442250382198
26.643426283968957,0.910139934439693,823.4685729722435,0.004301662812162377,18.909357536226878,True,0.09576366815452667
70.940929363,0.8072846496101682,269.2154399247878,0.006135272431181298,14.86007731789849,True,0.25771336727589433
33.05787464727749,0.7061652360557541,526.4377776533314,0.002057784553513894,11.976220402859855,True,0.11909941099467428
20.221924685315138,0.79702418982649,934.3737298071048,0.0016783603975578684,22.470901446662445,True,0.07246371406194202
89.52878166934843,0.6862958209203625,191.35212921765876,0.005302693455659922,8.317064796333613,True,0.32605856063713023
33.84795168547853,0.7148657851393982,517.8102032652492,0.00215590782435909,16.60915278401051,True,0.12197730852221025
35.86607076929105,0.7157799840504224,489.0422481438117,0.002290071740441369,27.487195726557538,True,0.129331668721775
31.004861602251097,0.9236935046379469,726.1236553432656,0.00574484124867228,29.410565044949536,True,0.11162472040289677
40.34120318059436,0.7228886017107521,437.3696265953581,0.002626316828526758,18.72270616068037,True,0.1456553909769944
55.05226887276963,0.7850258191653893,339.09350792149604,0.00436660942227962,14.12238170394884,True,0.19944418112836504
20.53447121736368,0.6754750620390101,827.3874429491833,0.0011854769818457518,9.442268137951798,True,0.0735960881838575
97.97349050208251,0.6588567584697573,171.2745474445035,0.005447792086431482,14.393136204323493,True,0.3571610362785143
70.95077669797955,0.5766438008830685,223.51354759463374,0.0033638788840511962,23.754053062619914,True,0.2577495279009908
35.75314189577281,0.8369578699535059,552.2684483283498,0.003535086565364887,26.717442949926234,True,0.12892001682628532
32.74793463436286,0.5783562101444528,484.7940399467417,0.0015572098652801365,22.977092827445446,True,0.11797063991098118
38.78652397677009,0.5211121765561059,394.9966370803854,0.001682762920956506,28.707233925152813,True,0.13998213262875428
29.497152274556882,0.7745438006974807,626.448236891068,0.002253734503568392,21.60034814301101,True,0.10613878022577572
61.7636876729691,0.5270026086448392,248.93185401380853,0.002703403718864636,25.27303648191746,True,0.22403785737681903
83.4611033749765,0.5377841288742548,185.4285534353742,0.003713886794644172,26.161346798236647,True,0.30373005473863945
79.70675200652286,0.705871885065404,218.28505235391503,0.0049578066803584965,24.24772800735846,True,0.28992299654522846
91.324766915328,0.9290467173520557,249.27044839568498,0.017997278271828645,20.02691126055666,True,0.3326707770663513
68.60050523838495,0.9275984827387238,330.8287630910188,0.013289210874094957,27.43483904301985,True,0.24912058390865174
21.798095957169004,0.6125743108316379,745.0313687438189,0.0011027756142075525,27.546986594887887,True,0.07817615249281958
94.81322557439476,0.7797792976261579,195.88060355824166,0.007379051597584335,24.784620629287215,True,0.345518059932018
89.33064182175761,0.8335819813723031,220.1572364312036,0.008687939971074818,17.461334303610045,True,0.3253291623307415
52.23373856898655,0.7157762978107023,335.79772433289446,0.003335124763943316,21.14643273275236,True,0.18912519629871644
60.862636243680505,0.8327307363284269,322.81219104373577,0.005895003293623031,15.29877256119126,True,0.22073425756079842
34.844139569889705,0.7240140807337393,506.8483404954881,0.002275543659141084,27.376617147021122,True,0.12560700765152624
92.19069254762356,0.689458156843645,186.28448983504984,0.0055024144857262,22.425842827456847,True,0.33585932343246194
56.95598596233278,0.6052362214059033,283.7252930394499,0.0028419391547028043,15.815783616941452,True,0.20641715297346272
96.08886753314417,0.5821117339120557,165.62477818649205,0.004599013018349864,11.459275897883902,True,0.35021726007305554
83.60616708008641,0.5431215157300547,185.71470375354068,0.0037514842670048577,21.447507869766085,True,0.3042636784228236
91.92912899846965,0.9277007760388281,246.92818040310271,0.017829773563087015,18.408342856101882,True,0.334896149699232
25.392471907477834,0.76945911753284,724.2027720833602,0.0019065227519052992,16.530138708458267,True,0.09121937126866606
66.75894930501207,0.5536722702786129,234.10942807094793,0.0030463328395076168,28.044710639119906,True,0.24236158002880961
93.3474926373117,0.5454203077539013,166.5705502837058,0.0042037983434626116,12.761517017531467,True,0.340119438112623
31.80710813201827,0.7906565378436838,590.2130145286985,0.0025762140365109126,24.978510930945728,True,0.11454495348953062
34.95764338954369,0.5523028825892076,446.6989427418586,0.0015916622054841503,28.202721103523338,True,0.12602064060801202
40.89044512883653,0.6116465659386067,396.9148790067521,0.002065026347456899,10.881446138550675,True,0.14766022560912545
46.177383139308326,0.5443701850075349,336.5036730290563,0.002076099587542215,18.565027890083925,True,0.166972828077114
75.68407469031405,0.7034514955298643,229.4395816495554,0.0046782782091316895,8.442708847361235,True,0.2751368694437015
96.73268011031496,0.8522144412190136,207.9854653886586,0.01035583538906925,16.869880367972932,True,0.3525891854248886
25.60468175099637,0.6568704409726552,654.4080983666576,0.0014175661345127678,12.87719675017826,True,0.09199009079820405
38.045528114553335,0.8244204716444182,511.5034248344622,0.0035442773696222787,26.48527880631555,True,0.1372789838748039
70.8959316152053,0.8475258968922916,282.1137791706775,0.007399966232125236,26.673693112550648,True,0.25754813069630805
87.01223850319914,0.8923445768461767,244.70314584912103,0.012082996707245715,13.679751323986617,True,0.3167958817321626
49.38598344993259,0.8401172081484187,401.33112574003087,0.004960729640000096,25.95403182633183,True,0.17870529524922976
51.827223032874976,0.5462508526119794,300.1691444452908,0.002337051361020185,16.22782996255078,True,0.18763737931609245
86.20746869328744,0.7160131049891387,203.5020677457361,0.005507861350118572,9.262256368420253,True,0.31383435340589666
65.5553354578987,0.5617559815598944,239.62173932595223,0.0030311533790552416,14.540349686804706,True,0.2379450709712159
24.713883766787596,0.7367693614853279,722.4263606388173,0.0016738637522669417,8.550730663534516,True,0.08875529534617083
52.74695775054943,0.9118270139280599,417.22046144129615,0.008652646787387195,22.7694348767724,False,
22.62644653924527,0.6205933783642568,721.7072253937516,0.001162476460254242,17.920382919666135,False,
86.51128920933856,0.945428788018648,273.3955619835448,0.021335118453375115,13.374768874673173,False,
87.15077050334544,0.647560530135602,190.96688727820208,0.0047294160044579585,16.30979532933881,False,
75.00487303443126,0.9082652944919938,291.5377858535116,0.011902045328283095,21.694267184842083,False,
78.79276086769511,0.843486506327699,252.57822030232768,0.008051975395990115,15.695393834587613,False,
89.4086352848767,0.5724711968986286,176.89531381603422,0.004208898169114501,9.248642875806699,False,
81.29344176462187,0.6276886962905106,201.86325239642252,0.004235323980181515,25.682260962026564,False,
97.62616020257599,0.8302831738906442,200.67740740865656,0.009346020734843252,29.829663590950876,False,
54.94703378251092,0.8353300496967202,358.65964365029384,0.005389559339209403,19.819798454416897,False,
25.374265100321402,0.8622102465212298,803.2732226317303,0.0028758743878834043,23.458733703618655,False,
28.74499428801494,0.6857011780083984,595.7083869831123,0.0017000968345072137,20.917701863920573,False,
65.48899487192901,0.6106431357290849,247.6595581399838,0.003301012710034279,12.963699231547416,False,
47.46207446111537,0.9265841152522434,477.1605057535577,0.009086478351329938,8.63836510381748,False,
69.3009403769458,0.8851735291250603,303.85241998531706,0.00912316241667464,24.35511581420174,False,
28.584465260685068,0.5151074881420571,534.0552956874749,0.0012291883161356383,22.139055066222852,False,
56.652820408849216,0.6290198347934405,289.93097513395315,0.0029594078367249257,14.482338582056439,False,
74.56056153848797,0.6021339899896404,216.28391538363206,0.0036990403103305536,16.762072107480837,False,
59.44190402544844,0.5337933761173774,259.72257452255735,0.002628826882682201,22.245601033507448,False,
52.24549067590641,0.9435671469875343,450.5670872141531,0.012518683235565077,12.65270079770545,False,
31.449492965558363,0.6663042991663175,536.516508958648,0.0017779372336357846,24.896736861640715,False,
27.971820637988685,0.7302352675180671,634.7088721593955,0.0018590470682983973,20.25997705726207,False,
26.3158102038373,0.9058826168465159,827.4678733803788,0.004087230597023095,22.73943893076901,False,
23.47732144926419,0.7117086038726455,744.6113015488086,0.0014828213202558197,11.015195732366948,False,
66.83278649919203,0.6778587896108985,254.67726313190096,0.0038798386528416527,18.7638188329476,False,
55.24334411903486,0.6110561053913626,293.67375791530395,0.0027867501097264295,21.64902263606762,False,
51.88500801789032,0.5346323202938981,297.70255544424265,0.0022975837234359975,26.09971251202845,False,
50.245917782275455,0.5251091075140999,305.64467650569793,0.0021930041305298297,21.578629402904262,False,
39.38118486824877,0.5396656797572558,393.434817855736,0.0017575349921805348,11.954826879765006,False,
80.38304858466239,0.8510894788267811,249.9322801566929,0.008552683259640413,18.406457210149334,False,
96.03629801851235,0.6225681285356095,170.26831655825833,0.0049531070285912275,10.432897540337422,False,
50.4429806536981,0.9353604352701833,457.605643406663,0.010761190698396062,13.952748232932162,False,
62.282823301876604,0.7739361876764023,296.5134578753621,0.004748699285913403,11.29206682126372,False,
26.237502931631155,0.9391217113234325,887.5010648183478,0.005891404013695656,23.645460295333475,False,
76.21053661116193,0.6459030349236872,218.120318861849,0.00412127692172972,20.14185119466483,False,
38.165640763472865,0.8862929397774046,552.6717461654056,0.005065186382561989,10.519052883606193,False,
80.25300164871535,0.8374377381048165,246.1791004836504,0.007953883212961244,13.08463784956717,False,
71.00509737280908,0.510993607270455,214.46966309151634,0.003035077043103338,10.323761428490032,False,
70.83498066939092,0.7538397735738716,255.88756680586033,0.005053392805489182,14.56586460452046,False,
33.2842146346094,0.8447782602974472,598.8686242586526,0.0034242543719683835,11.369424454483635,False,
89.70621997904416,0.7688243780400379,204.87198450609145,0.006720870314599155,23.1933894618241,False,
91.77354004380182,0.6725817972689144,184.72438060842805,0.005262875371697949,21.311408104464753,False,
77.97440039150354,0.6864402637636784,219.731618661084,0.004619950047898289,20.312298153687443,False,
83.24771363477495,0.9190495233944348,267.9663032226289,0.014674067955851836,28.131049912102014,False,
90.05482841252575,0.8152481242592042,213.90294816812417,0.008054609630928465,13.182742319111876,False,
36.11383294483332,0.582582662776403,440.81642638904094,0.001729903485593759,18.483261059292687,False,
47.62657743275743,0.5401159334515169,325.41099678474853,0.002127010031833086,9.264424360602376,False,
86.47394453826342,0.768851239131271,212.5351940586165,0.006479294183866147,21.28176913548328,False,
28.079107376317893,0.5128644541766219,542.9425936524607,0.0012035008262067262,25.652942087276806,False,
30.432990626488447,0.8678388525046674,674.8678539809725,0.003568844151790789,10.413843495504956,False,
80.79079929400892,0.9264212356658452,280.22219347333765,0.015438144523815166,13.390280480315305,False,
90.38844063744003,0.725401630098701,195.615021170053,0.005925840651928924,25.153362576139912,False,
90.66275299105327,0.7796083735424362,204.81381751984506,0.007051731727289347,15.616302449604099,False,
28.329578125556694,0.9239453080077658,795.0993820786895,0.005263840209126214,28.28082132320564,False,
39.84165191386455,0.853188854994682,505.6010546893803,0.004288279939463236,26.682585242452127,False,
52.29728829244104,0.8976127888071335,410.6062159618405,0.007571447066458518,25.46384050208046,False,
36.61779972149,0.7005773215377427,473.13092593303435,0.0022469018351589554,11.946309755927626,False,
94.59162981805414,0.7052963461974836,183.85048170477225,0.0058748912566522135,28.03166327596963,False,
41.866872209321954,0.553054281224503,373.15582220541415,0.0019085569465947568,8.650830506377906,False,
57.87776013579949,0.724200381682654,305.18562905045286,0.0037817462565030843,28.046137394630122,False,
20.96901217637044,0.8477023771532772,954.0322235932339,0.0021907557382873427,12.033786749941477,False,
78.03707040242426,0.7663182821017714,234.9535628783351,0.005797534650449956,28.159063160118382,False,
97.57315786250072,0.5312662040844157,157.98090926917683,0.00429852294069933,8.187148219438466,False,
32.5077406796623,0.6657405759703994,518.8328768146056,0.0018354348681956457,9.633563881858946,False,
35.143139154375014,0.7089458181253528,496.3176349252348,0.0022035178660662585,21.461551871953944,False,
75.1849860147939,0.5715821028104701,210.2409290761945,0.0035339894890315782,19.232530596471207,False,
44.97977271942779,0.6948618603217971,383.4308753203978,0.0027206116345345195,28.13730393713354,False,
76.5766619164311,0.6362462942358882,215.58828981137762,0.004058985797406747,20.602788610432405,False,
89.10937553740638,0.5831946120893586,178.72317705781472,0.004273029834527703,26.19236844257909,False,
90.20027336182766,0.6423894167369144,183.82721289826222,0.004842057690646767,15.970773501318616,False,
35.33601480992807,0.6429032784051422,469.41784444064984,0.001898911254860856,27.52529565039324,False,
57.05145117465263,0.5234240933256499,268.91216148786316,0.002483748397514846,15.767544755906961,False,
66.52261204330362,0.8974867880651675,322.73475056413577,0.00962109607340663,17.82021777487254,False,
63.37202601205328,0.5561521313739105,247.0045577796663,0.0029034277295490367,16.984638743250397,False,
69.52985983488281,0.9017073628214263,310.9498736176216,0.010414507830700807,18.673492243590356,False,
62.24296173893282,0.6320980101429002,264.46127364717864,0.003271567640868291,14.356341095670599,False,
71.92836041330598,0.6396002038187384,230.06690597106132,0.00383894099467945,22.444404969752476,False,
49.67373224265757,0.5041215243224523,305.32889909121735,0.0021023593808471427,26.935792239891747,False,
46.260584042162435,0.5686569082167986,341.0558113138263,0.0021637238165226084,26.30314986720068,False,
29.87836422911018,0.5077351657444608,508.70025819294744,0.0012711282078828432,19.410371187081896,False,
30.91913094904374,0.608003742572419,523.6248875160942,0.0015507719105111752,16.144800894204984,False,
44.856262520228654,0.542701277318846,346.05812983408777,0.0020114122079129258,29.52896439881422,False,
23.433402203431804,0.6809689601043757,728.0766701253425,0.0013703770352484425,20.246255629160608,False,
47.90386582845754,0.7085032621401464,363.9767126082782,0.0030001490327657464,12.645925131532294,False,
87.51758266372183,0.7140438901379372,200.13087887026632,0.005562072455765394,9.033187898704812,False,
68.60665562213937,0.753322652817346,264.0752313016001,0.004886446937038871,12.513902465192228,False,
63.94652481044142,0.6393943371485484,258.7460963279357,0.0034114874423054053,14.257476735733501,False,
99.73337231012056,0.9159211406273127,222.3396224325485,0.017027325755140175,20.73724099579433,False,
29.69038047066463,0.7042379012599695,585.236711870973,0.0018389759329680633,13.612218804965314,False,
51.98907329794487,0.6452500526047463,319.5915927214259,0.002807581940904681,8.320258140806342,False,
28.744023093514848,0.5176682450392281,531.9021781959192,0.001240716342552686,13.413219303726365,False,
86.3104353468887,0.9158565937606723,256.88647935531463,0.014726135264275082,25.94230780656915,False,
61.30327585272902,0.8627907912962951,332.7436551484587,0.0069719952342497775,15.97014004462348,False,
96.19344675952715,0.9404572847594916,242.84878191166396,0.02201332031376629,9.984556282247206,False,
56.08414118550953,0.7596845015167832,324.9161451138181,0.004076590172599239,8.803048524958733,False,
98.84503450370762,0.9439039610072918,238.35358399678222,0.023806537461804906,16.035181407108027,False,
75.43670061858573,0.7918766682158966,249.16344254323644,0.006138256497899869,17.744023874178797,False,
21.15400996948626,0.9000134230771324,1019.1435686484062,0.003123726898744336,9.166211375528734,False,
51.61777421519644,0.7429427894903087,347.75706849519617,0.003560773663562067,11.903683815315821,False,
77.62638916379834,0.8212511873183633,249.8017514020228,0.007128718729108219,19.336912765047344,False,
