anomaly_score,spectype,z,dr8_id,chirality_class,p_cw,p_ccw,p_ns,confidence,sep_arcsec,targetid,morphtype,target_ra,target_dec
6.680150508880615,GALAXY,0.7346977591514587,321615_2272,NOT_SPIRAL,5.1540435919150696e-08,6.051902090575823e-08,0.9999998807907104,0.9999998807907104,27.40749940069662,39627748016133080,REX,331.9771423339844,-1.768073558807373
4.005345821380615,GALAXY,1.616080403327942,336024_998,NOT_SPIRAL,3.7253403206705116e-06,4.445338163350243e-06,0.9999918937683105,0.9999918937683105,23.640891164647257,39627808451857840,PSF,334.08001708984375,0.6591118574142456
3.5411908626556396,GALAXY,1.180175542831421,341755_7095,NOT_SPIRAL,7.294111128430814e-05,0.00029050506418570876,0.9996365308761597,0.9996365308761597,11.566940368294423,39627832489415571,REX,326.88763427734375,1.871951937675476
3.3621304035186768,GALAXY,1.4706923961639404,343189_3784,NOT_SPIRAL,0.015254810452461243,0.3837220072746277,0.6010231971740723,0.6010231971740723,15.97984877161768,39627838504049113,REX,325.4626159667969,2.0130906105041504
3.383970260620117,GALAXY,0.1908198893070221,351838_2310,NOT_SPIRAL,1.8810032997862436e-07,1.7659709783401922e-07,0.9999996423721313,0.9999996423721313,26.243792283134947,39627874780580747,,328.5691833496094,3.4820396900177
3.2580373287200928,GALAXY,0.9701105356216431,354690_244,CCW,0.0005443330737762153,0.9989639520645142,0.0004916772013530135,0.9989639520645142,23.949517438406655,39627886742735417,REX,322.5404052734375,3.8777272701263428
3.8549516201019287,GALAXY,0.9850396513938904,397587_94,NOT_SPIRAL,3.4371721994830295e-05,5.04154922964517e-05,0.9999152421951294,0.9999152421951294,18.53349210258561,39628066665792968,REX,345.5396423339844,11.380590438842773
3.893150568008423,GALAXY,0.9178693294525146,384775_1967,CCW,0.004602816887199879,0.9953639507293701,3.32083145622164e-05,0.9953639507293701,16.599664492437853,39628012928369541,EXP,331.4297180175781,9.21374225616455
6.280108451843262,GALAXY,1.6240801811218262,386350_3356,NOT_SPIRAL,1.7321294762950856e-06,2.9456280117301503e-06,0.999995231628418,0.999995231628418,26.185895937941037,39628019534399146,REX,10.249133110046387,9.836479187011719
3.3170042037963867,GALAXY,1.021056890487671,376313_2301,NOT_SPIRAL,0.00029176907264627516,0.0005048202001489699,0.9992035031318665,0.9992035031318665,17.938975166852003,-84923277,,353.7604064941406,7.752479553222656
3.113248586654663,GALAXY,0.8804715275764465,431115_3208,NOT_SPIRAL,4.85534883409855e-07,8.411079761572182e-07,0.9999986886978149,0.9999986886978149,27.379165008409466,39628207292416267,REX,1.3209973573684692,17.78203582763672
3.111851930618286,GALAXY,0.5282661318778992,442050_3593,NOT_SPIRAL,3.798562829615548e-05,1.903454540297389e-05,0.9999428987503052,0.9999428987503052,21.80066145881505,39628253157130975,DEV,1.10238516330719,19.853727340698242
3.2360193729400635,GALAXY,0.3136252462863922,348146_585,NOT_SPIRAL,2.533763279188861e-07,9.486469707553624e-07,0.9999988079071045,0.9999988079071045,24.53073849567796,-101923404,,124.66972351074219,2.9002020359039307
3.163785934448242,GALAXY,1.1773761510849,249342_891,CW,0.6345678567886353,0.013994807377457619,0.35143738985061646,0.6345678567886353,29.06312818588068,39627444881198391,REX,67.08937072753906,-14.337690353393555
3.985898971557617,GALAXY,1.511070966720581,261966_5830,NOT_SPIRAL,0.00037636494380421937,0.0018761437386274338,0.9977474808692932,0.9977474808692932,18.974333923503586,39627497830092324,PSF,65.50565338134766,-11.88598346710205
3.091721296310425,GALAXY,0.8808281421661377,301868_2529,CW,0.9998154044151306,0.00018445533351041377,8.833192310930826e-08,0.9998154044151306,28.841060707285248,39627665191209429,REX,69.79837799072266,-5.012916564941406
3.1663453578948975,GALAXY,0.8262782096862793,300415_5029,NOT_SPIRAL,6.289958776051208e-08,1.362626420586821e-07,0.9999997615814209,0.9999997615814209,9.75630963804338,39627659096884040,DEV,65.46156311035156,-5.160553932189941
3.269516706466675,GALAXY,0.5112190842628479,314823_4391,NOT_SPIRAL,1.738064625556035e-08,3.7122337204209543e-08,1.0,1.0,27.774291511546096,39627719528419807,DEV,73.94782257080078,-2.659721612930298
3.327820301055908,GALAXY,1.499242901802063,323382_566,NOT_SPIRAL,4.692579658183149e-11,9.116039173528989e-11,1.0,1.0,12.50283495971628,39627755427463330,REX,53.51044845581055,-1.345606803894043
3.4096925258636475,GALAXY,0.7649633288383484,326888_429,NOT_SPIRAL,2.4036184154141438e-09,3.0738527279083883e-09,1.0,1.0,20.913686913864375,39627770132695835,EXP,210.10430908203125,-0.859114408493042
3.130200147628784,GALAXY,0.7816818952560425,365666_4694,NOT_SPIRAL,4.1173052522935905e-06,1.7832617231761105e-06,0.9999940395355225,0.9999940395355225,27.02908044571497,39627932779416842,REX,194.95037841796875,6.0784010887146
4.319098472595215,GALAXY,1.536590337753296,303635_11398,NOT_SPIRAL,1.3174187643016921e-06,8.547032166461577e-07,0.9999978542327881,0.9999978542327881,14.913991218867768,39627672602554400,REX,152.832275390625,-4.648521423339844
3.9362525939941406,GALAXY,0.8195257782936096,339654_4254,CW,0.9999942779541016,5.739403604820836e-06,9.134507039654238e-11,0.9999942779541016,11.976081695217479,39627823677181110,PSF,161.63421630859375,1.5612714290618896
3.0678470134735107,GALAXY,0.48143771290779114,336710_4118,NOT_SPIRAL,3.1199344903143356e-06,1.2315755384406657e-06,0.9999957084655762,0.9999957084655762,28.545561454556918,39627811329148505,EXP,145.58982849121094,1.1190887689590454
3.3622255325317383,GALAXY,0.8545489311218262,356923_4139,NOT_SPIRAL,9.58934015216073e-06,1.0802456927194726e-05,0.9999796152114868,0.9999796152114868,28.11817859108835,39627896108616436,REX,161.83827209472656,4.596081733703613
3.067307710647583,GALAXY,1.015372395515442,377041_2014,NOT_SPIRAL,1.6315620854356894e-08,3.503374657043423e-08,1.0,1.0,14.836061619072225,39627980489622785,DEV,177.28785705566406,7.985520839691162
3.1949856281280518,GALAXY,0.8039258122444153,422161_5472,CW,0.7297486662864685,0.2701583206653595,9.300102101406083e-05,0.7297486662864685,7.322258616459098,39628169736623003,DEV,185.91749572753906,16.120800018310547
3.372649669647217,GALAXY,0.900312602519989,439973_348,NOT_SPIRAL,2.4018092972255545e-06,4.408630502439337e-06,0.9999932050704956,0.9999932050704956,15.156148282454406,39628244445565456,DEV,171.77255249023438,19.146282196044922
3.235048532485962,GALAXY,0.42627429962158203,430347_2019,NOT_SPIRAL,4.0530782285941314e-08,6.942671149090529e-08,0.9999998807907104,0.9999998807907104,29.17088162704708,39628204071191727,DEV,160.43597412109375,17.495361328125
3.5361568927764893,GALAXY,1.4497449398040771,322979_1336,NOT_SPIRAL,3.301751348772086e-06,3.37172764375282e-06,0.9999933242797852,0.9999933242797852,19.46408126741566,39627753737159874,EXP,312.7828063964844,-1.5803269147872925
3.0477170944213867,GALAXY,1.2046810388565063,333058_3081,CCW,0.16366547346115112,0.8320226669311523,0.004311876371502876,0.8320226669311523,13.135072072122341,39627796011549772,REX,312.5339050292969,0.24747683107852936
3.1287968158721924,GALAXY,1.2057530879974365,331619_1329,NOT_SPIRAL,0.0016218036180362105,0.052328769117593765,0.9460493326187134,0.9460493326187134,29.40351822425616,39627789975950935,REX,312.9512939453125,-0.0722285732626915
3.9445271492004395,GALAXY,1.5138691663742065,337380_4346,NOT_SPIRAL,0.007680152542889118,0.08774551004171371,0.9045743346214294,0.9045743346214294,24.619830648900308,39627814139336890,REX,313.2026672363281,1.0232770442962646
3.2300827503204346,GALAXY,0.9840641021728516,384399_4476,NOT_SPIRAL,5.98917040406377e-08,5.71516771685765e-08,0.9999998807907104,0.9999998807907104,27.26148538859538,39628011351310672,DEV,236.2161865234375,9.361741065979004
4.057438373565674,GALAXY,0.8300451636314392,341443_1814,CW,0.9912653565406799,0.008686724118888378,4.782678297488019e-05,0.9912653565406799,24.90221080673201,39627831180792457,DEV,248.9274444580078,1.6891239881515503
3.34894061088562,GALAXY,0.31998810172080994,357284_4510,NOT_SPIRAL,0.008697365410625935,0.04242481663823128,0.94887775182724,0.94887775182724,10.485948655509233,39627897622759691,PSF,252.26559448242188,4.512143135070801
3.051360607147217,GALAXY,0.743145763874054,397212_3120,NOT_SPIRAL,8.37392235553125e-06,5.466165021061897e-06,0.9999861717224121,0.9999861717224121,22.840146291380005,39628065092930709,DEV,249.98365783691406,11.508574485778809
3.136448383331299,GALAXY,0.8488068580627441,398625_4703,NOT_SPIRAL,1.0624275148529705e-07,2.002004464429774e-07,0.9999996423721313,0.9999996423721313,23.944667876069776,39628071019481846,REX,250.23043823242188,11.833806991577148
3.027752161026001,GALAXY,0.7822647094726562,437558_5270,NOT_SPIRAL,0.00021176785230636597,0.14198723435401917,0.8578010201454163,0.8578010201454163,28.814096930935925,39628234316321874,DEV,254.27450561523438,18.853891372680664
3.1130220890045166,GALAXY,0.8093564510345459,445704_2862,NOT_SPIRAL,0.3191327750682831,0.03730208799242973,0.6435650587081909,0.6435650587081909,28.244722817204764,39628268483118161,REX,251.04368591308594,20.25802230834961
3.781010150909424,GALAXY,0.512509822845459,460499_4508,CW,0.732190728187561,0.2597668170928955,0.008042392320930958,0.732190728187561,29.44449860486766,-19303126,,266.1934509277344,23.022987365722656
3.844365119934082,GALAXY,1.5048326253890991,468422_4021,CCW,0.0015912818489596248,0.9982958436012268,0.00011291898408671841,0.9982958436012268,29.29742427349067,39628363769317029,REX,267.30340576171875,24.496328353881836
4.168227672576904,GALAXY,0.8568518161773682,477528_2950,NOT_SPIRAL,0.006792319938540459,0.013423295691609383,0.979784369468689,0.979784369468689,21.605716085409533,39628401962650673,REX,263.8755798339844,26.254135131835938
4.257802963256836,GALAXY,0.9392011165618896,490315_3442,NOT_SPIRAL,1.9326589608681388e-05,0.0004430763947311789,0.9995375871658325,0.9995375871658325,10.981752844781916,39628455595215673,REX,263.55120849609375,28.749757766723633
3.098906993865967,GALAXY,0.7274225354194641,492846_2007,NOT_SPIRAL,1.8620947912495467e-06,1.7743205944498186e-06,0.9999963045120239,0.9999963045120239,7.54570409056983,39628466210998357,PSF,266.22930908203125,29.2091121673584
3.731619358062744,GALAXY,0.8657400608062744,504023_3069,CW,0.9856794476509094,0.013930810615420341,0.0003898058203049004,0.9856794476509094,26.78516945551773,39628513090737684,REX,261.0555725097656,31.510164260864258
4.5458269119262695,GALAXY,0.6800940632820129,548206_5263,CW,0.999995231628418,4.732346496894024e-06,2.3983484642720043e-10,0.999995231628418,23.91823280712155,39633096454181648,DEV,269.78472900390625,41.10975646972656
3.2260022163391113,GALAXY,1.5641343593597412,232639_1758,NOT_SPIRAL,0.0002477722882758826,8.689169044373557e-05,0.999665379524231,0.999665379524231,18.107689626184253,39627374823741484,PSF,51.67333221435547,-17.305816650390625
3.287383556365967,GALAXY,0.8320819735527039,266145_2379,NOT_SPIRAL,3.4567463444545865e-05,1.9158178474754095e-05,0.9999462366104126,0.9999462366104126,23.32675461066291,39627515358089477,DEV,51.29503631591797,-11.29019832611084
3.7806379795074463,GALAXY,1.011998176574707,294577_4406,NOT_SPIRAL,0.00034475387656129897,5.012672409065999e-05,0.999605119228363,0.999605119228363,15.660953690823918,39627634610538566,REX,39.516380310058594,-6.244859218597412
3.1369895935058594,GALAXY,0.9167299270629883,310392_1302,NOT_SPIRAL,1.897405610407077e-08,2.6463732538672957e-08,1.0,1.0,27.741139926839384,39627700943456613,DEV,45.146881103515625,-3.5608043670654297
3.6178534030914307,GALAXY,0.4508078992366791,311830_4198,CW,0.9999856948852539,1.4298588212113827e-05,4.5126699599329356e-10,0.9999856948852539,17.34309929769763,39627706974863774,REX,45.07602310180664,-3.2154977321624756
3.1314809322357178,GALAXY,1.6271690130233765,294971_4549,NOT_SPIRAL,1.4607941920985468e-05,0.0005924556171521544,0.9993928670883179,0.9993928670883179,21.063015368823855,39627636263095378,REX,138.6437225341797,-6.170592308044434
3.268552780151367,GALAXY,1.2539312839508057,297818_2410,NOT_SPIRAL,0.004955945070832968,0.4307735562324524,0.5642704367637634,0.5642704367637634,13.71504567702651,39627648204276763,REX,133.60475158691406,-5.764098644256592
4.348246097564697,GALAXY,1.1928876638412476,355388_2214,NOT_SPIRAL,0.18779943883419037,0.022586112841963768,0.7896143794059753,0.7896143794059753,27.818059260534266,-72143277,,137.3047332763672,4.234350204467773
6.069707870483398,GALAXY,1.0729515552520752,361143_2448,NOT_SPIRAL,2.570356982811717e-10,3.3268474086689537e-10,1.0,1.0,16.241270230804815,39627913808579562,REX,139.7970428466797,5.262300968170166
4.581254005432129,GALAXY,0.9697632789611816,386821_208,CW,0.9963789582252502,0.0036176799330860376,3.310321744720568e-06,0.9963789582252502,22.89705108136308,39628021509917421,REX,129.70260620117188,9.637742042541504
3.1629624366760254,GALAXY,0.8706251978874207,409403_3600,CW,0.9989781379699707,0.0010208176681771874,1.0802989436342614e-06,0.9989781379699707,25.743201198917646,39628116225691525,DEV,130.09169006347656,13.831228256225586
3.3182079792022705,GALAXY,1.278631329536438,427540_919,NOT_SPIRAL,4.267741715580087e-10,3.557686090172041e-10,1.0,1.0,11.689960080792787,39628192297779990,DEV,146.85482788085938,16.91901969909668
4.170979022979736,GALAXY,1.520554780960083,486011_3190,NOT_SPIRAL,0.001451532356441021,0.02076958864927292,0.9777789115905762,0.9777789115905762,20.077207753796085,39628437542932953,REX,122.5396499633789,28.01597785949707
3.403057813644409,GALAXY,0.8703823685646057,498718_1239,CW,0.907321572303772,0.03424588218331337,0.058432579040527344,0.907321572303772,20.36837920575738,39628490839951352,DEV,156.3848419189453,30.43899154663086
3.0543386936187744,GALAXY,0.8524144291877747,541303_4114,NOT_SPIRAL,4.3843879637961436e-08,5.8115617207477044e-08,1.0,1.0,14.957430916688557,39633067500898026,REX,173.65899658203125,39.622047424316406
3.242910861968994,GALAXY,1.2653405666351318,560693_1917,NOT_SPIRAL,3.285143748144037e-06,4.836033440369647e-06,0.999991774559021,0.999991774559021,29.606056297218604,39633148828451623,DEV,172.78927612304688,43.984317779541016
4.880685806274414,GALAXY,0.7411006093025208,457004_2889,CW,0.9999992847442627,7.242335868795635e-07,2.6003730418944215e-12,0.9999992847442627,29.080481889665208,39628315878756272,REX,40.25406265258789,22.575448989868164
3.7480392456054688,GALAXY,1.2585543394088745,479586_3507,NOT_SPIRAL,3.73735383618623e-05,0.00014856054622214288,0.9998140931129456,0.9998140931129456,29.472952269305985,39628410594527990,EXP,117.50908660888672,26.78056526184082
3.573077440261841,GALAXY,0.4803043305873871,537800_157,NOT_SPIRAL,0.00020205923647154123,0.006119011901319027,0.993678867816925,0.993678867816925,27.526494996496098,39633052808249440,REX,127.89151763916016,38.63663864135742
3.320033311843872,GALAXY,0.8015222549438477,578491_1937,CCW,0.07352079451084137,0.8615764379501343,0.06490270793437958,0.8615764379501343,17.864379846859546,39633223478675157,DEV,104.22356414794922,48.50072479248047
3.892655372619629,GALAXY,0.9680904746055603,474817_2739,CCW,0.07284417003393173,0.9270716905593872,8.421062375418842e-05,0.9270716905593872,25.955835076085673,39628390591894307,REX,230.9404754638672,25.783628463745117
3.4436519145965576,GALAXY,0.8940313458442688,482627_778,CW,0.8138521909713745,0.04737563803792,0.1387721747159958,0.8138521909713745,26.021633995542935,39628423349404681,REX,249.1463623046875,27.174909591674805
3.9697179794311523,GALAXY,0.9565150141716003,514938_3446,NOT_SPIRAL,7.795456440362614e-06,2.927175592049025e-05,0.9999629259109497,0.9999629259109497,29.98824248060155,39632956918074303,DEV,255.76327514648438,33.791259765625
3.2690749168395996,GALAXY,1.144813895225525,599650_1919,NOT_SPIRAL,0.0005007557338103652,0.00025783025193959475,0.9992414712905884,0.9992414712905884,29.679340845475938,39633312225954959,REX,269.8451843261719,54.23934555053711
3.2838470935821533,GALAXY,0.26529109477996826,582646_2240,CW,0.8763660192489624,0.002358493395149708,0.12127543985843658,0.8763660192489624,23.1560751307309,39633240906008936,REX,242.04307556152344,49.52489471435547
3.8594443798065186,GALAXY,1.603929042816162,602967_1072,CCW,0.010564207099378109,0.983871579170227,0.005564188584685326,0.983871579170227,5.065710969245178,39633326138460180,DEV,262.76141357421875,55.137516021728516
3.723424196243286,GALAXY,0.06032952666282654,509939_2335,NOT_SPIRAL,3.468595549671605e-11,3.255809857827252e-11,1.0,1.0,14.734629175004283,-227311149,,203.80245971679688,32.779354095458984
3.795722484588623,GALAXY,0.30533474683761597,588941_437,NOT_SPIRAL,8.79565931199977e-09,1.153757711591652e-08,1.0,1.0,19.83024671533343,616094019612573824,,181.3241424560547,51.14783477783203
3.8913755416870117,GALAXY,0.04350687563419342,575848_757,NOT_SPIRAL,1.5796198567841202e-05,4.0310973417945206e-05,0.9999438524246216,0.9999438524246216,22.244522682816246,-211926115,,198.13690185546875,47.67254638671875
5.7308149337768555,GALAXY,0.07066557556390762,643904_1996,NOT_SPIRAL,2.1616429535242787e-07,1.617530529074429e-06,0.9999980926513672,0.9999980926513672,25.904752648599867,-246947334,,186.5194854736328,71.05011749267578
3.3631396293640137,GALAXY,0.10352247208356857,367594_1682,CCW,0.0004375932621769607,0.9994887113571167,7.368066144408658e-05,0.9994887113571167,25.85821501244322,-224061345,,319.51324462890625,6.1853742599487305
3.414897918701172,GALAXY,1.5042208433151245,377618_5318,NOT_SPIRAL,0.0025152876041829586,0.01871613785624504,0.9787686467170715,0.9787686467170715,25.93412255230666,-223724520,,322.8056640625,8.081382751464844
3.292821168899536,GALAXY,0.5889450311660767,588269_3674,NOT_SPIRAL,3.695672421599738e-05,6.220163777470589e-05,0.9999008178710938,0.9999008178710938,0.1926321921073752,39633264490579500,DEV,274.2755126953125,51.085514068603516
3.4786410331726074,GALAXY,0.6130644083023071,595369_2193,NOT_SPIRAL,0.0038151205517351627,0.03257256746292114,0.9636123776435852,0.9636123776435852,12.051121703537405,-255976352,,270.47039794921875,52.99098205566406
3.986030101776123,GALAXY,1.156877040863037,623298_310,NOT_SPIRAL,4.1947419759935656e-08,6.458038370737995e-08,0.9999998807907104,0.9999998807907104,9.935775299526085,-252131076,,280.9244689941406,61.88970184326172
3.3545141220092773,GALAXY,0.501373827457428,630421_2351,NOT_SPIRAL,2.3418042474077083e-06,9.731572390592191e-06,0.9999878406524658,0.9999878406524658,23.589921053987428,-205052097,,280.42108154296875,64.760986328125
3.1439990997314453,GALAXY,0.5448178052902222,344787_5290,CCW,0.028251314535737038,0.9717370867729187,1.1532603821251541e-05,0.9717370867729187,19.333718030809788,-241811273,,4.949472427368164,2.5597686767578125
3.8901054859161377,GALAXY,1.4285510778427124,327347_3592,NOT_SPIRAL,0.00015845824964344501,0.00015355429786723107,0.999687910079956,0.999687910079956,13.44263149745615,-239551252,,324.9973449707031,-0.7565988898277283
3.218322277069092,GALAXY,0.5390185117721558,341721_7384,CW,0.9330820441246033,0.06474863737821579,0.002169411163777113,0.9330820441246033,27.917343514805392,-208221286,,318.45184326171875,1.8588919639587402
3.4419333934783936,GALAXY,0.20315797626972198,404657_919,CW,0.45542049407958984,0.13567550480365753,0.40890395641326904,0.45542049407958984,0.22962730461051933,39628096319523718,REX,352.2048645019531,12.67361831665039
3.238194704055786,GALAXY,0.6293818950653076,436538_2672,NOT_SPIRAL,4.8226989747490734e-05,7.367724265350262e-06,0.9999443292617798,0.9999443292617798,27.399177842029367,-228168485,,345.4969787597656,18.555431365966797
5.072624683380127,GALAXY,0.7632327675819397,316845_4090,CW,0.9999545812606812,4.542580427369103e-05,6.918677630807224e-09,0.9999545812606812,15.40866448591088,-247831384,,219.44744873046875,-2.4371962547302246
3.4300782680511475,GALAXY,0.519742488861084,405676_2080,CCW,0.0008769390406087041,0.9991124272346497,1.0621987712511327e-05,0.9991124272346497,28.32095892525078,-203891246,,253.41854858398438,12.954174995422363
3.2664945125579834,GALAXY,0.5754726529121399,485213_1510,NOT_SPIRAL,9.26350995911207e-09,1.0020579921388162e-08,1.0,1.0,11.492507244052241,-209191282,,257.24310302734375,27.701528549194336
3.0177133083343506,GALAXY,0.5134747624397278,496595_1182,NOT_SPIRAL,0.00047583386185579,0.003321681637316942,0.9962024092674255,0.9962024092674255,26.388534421635097,-256102521,,263.1011657714844,29.923479080200195
3.020810127258301,GALAXY,0.006469611544162035,229926_2372,CW,0.6405737400054932,0.35927852988243103,0.00014779219054616988,0.6405737400054932,0.4285333656069417,39627363444595538,SER,61.513057708740234,-17.76119613647461
3.4791955947875977,GALAXY,0.1770322620868683,231197_4258,CCW,0.19286403059959412,0.8048094511032104,0.002326450077816844,0.8048094511032104,6.607256548275957,39627368775554112,EXP,34.424049377441406,-17.468368530273438
3.7317051887512207,GALAXY,0.06488513201475143,569819_2914,NOT_SPIRAL,7.756540435366333e-05,0.00020003723329864442,0.9997223019599915,0.9997223019599915,6.330075257491534,-219491286,,155.3586883544922,46.33552169799805
3.6294174194335938,GALAXY,0.2236555516719818,572806_2173,NOT_SPIRAL,3.5876641657495156e-09,2.8696194309674183e-09,1.0,1.0,19.925655559958805,-219498399,,158.5763702392578,47.02714920043945
3.208357095718384,GALAXY,0.4290704131126404,565636_1296,CCW,0.33171242475509644,0.6666460037231445,0.0016415136633440852,0.6666460037231445,10.177080912239507,-242743296,,102.8092041015625,45.18417739868164
3.6316916942596436,GALAXY,0.006368214264512062,620897_898,CW,0.8739205598831177,0.12570329010486603,0.00037613403401337564,0.8739205598831177,0.4181808321844464,39633401342331525,EXP,104.29654693603516,61.18179702758789
3.278705596923828,GALAXY,0.38757073879241943,635471_2382,CCW,0.04882301017642021,0.8494976162910461,0.10167939960956573,0.8494976162910461,27.483027965844773,-213078344,,110.29569244384766,67.03734588623047
4.615045070648193,GALAXY,0.49980244040489197,655012_1159,NOT_SPIRAL,0.004720807541161776,0.03471701964735985,0.9605622291564941,0.9605622291564941,22.992313306073083,-212947334,,112.26375579833984,78.22254180908203
