g_std,g_skew,g_kurtosis,g_range,g_autocorr1,r_std,r_skew,r_kurtosis,r_range,r_autocorr1,i_std,i_skew,i_kurtosis,i_range,i_autocorr1,W1_std,W1_skew,W1_kurtosis,W1_range,W1_autocorr1,W2_std,W2_skew,W2_kurtosis,W2_range,W2_autocorr1,label,type
1.0,1.2521034479141235,0.5963280200958252,3.911259412765503,0.9995698061228442,1.0,1.253841519355774,0.4351766109466553,3.906036853790283,0.9996099196857962,1.0,1.2095940113067627,0.4170055389404297,3.8464579582214355,0.9996184165536437,0.9999999403953552,1.2428607940673828,0.5520055294036865,3.9669737815856934,0.9996899738237699,0.9999999403953552,1.2241837978363037,0.4482693672180176,3.8592848777770996,0.9996361509721361,0,agn_variable
0.9999999403953552,3.572791814804077,13.408618927001953,6.472886562347412,0.9933887345274636,1.0,3.746842861175537,14.547782897949219,6.440553665161133,0.9944798274444213,1.0,3.7616217136383057,14.819408416748047,6.56361198425293,0.9943920846231311,0.9999998807907104,3.7029309272766113,14.255048751831055,6.415455341339111,0.9951202192032821,0.9999998807907104,3.8380420207977295,15.330711364746094,6.579981803894043,0.9941091772678939,0,agn_variable
1.0,4.500005722045898,22.252151489257812,7.808316230773926,0.9882760529990577,0.9999999403953552,4.445199489593506,21.42025375366211,7.652365207672119,0.9891596522728325,0.9999999403953552,4.3027801513671875,19.792015075683594,7.382430076599121,0.9904719115946915,0.9999998807907104,4.358276844024658,20.319934844970703,7.447582721710205,0.9896794752760983,0.9999999403953552,4.365972995758057,20.640893936157227,7.556800365447998,0.989540394836717,0,agn_variable
1.0,1.023337721824646,-0.10471153259277344,3.766296625137329,0.9996000786928174,1.0,0.8288600444793701,-0.5035638809204102,3.573427200317383,0.9997094238049926,0.9999999403953552,0.8743852376937866,-0.3034987449645996,3.8488755226135254,0.9996606688673239,1.0,1.1256064176559448,0.15240120887756348,3.776785373687744,0.999585112810311,1.0,0.9863313436508179,-0.29406070709228516,3.517792224884033,0.9996425598899826,0,agn_variable
1.0,1.7632602453231812,2.382509708404541,4.392367362976074,0.9993062519084506,0.9999998807907104,1.8351924419403076,2.6111297607421875,4.430903911590576,0.9992981933497487,0.9999998807907104,1.7752020359039307,2.392360210418701,4.367980003356934,0.9992777590857024,1.0,1.7888824939727783,2.427110195159912,4.3964033126831055,0.9993130243873183,1.0,1.7740371227264404,2.385739803314209,4.379147052764893,0.9993212587998269,0,agn_variable
1.0,1.8875622749328613,2.992990493774414,4.770843029022217,0.9986844772269469,0.9999998807907104,1.8464808464050293,2.789262294769287,4.467480659484863,0.999012490760997,1.0,1.9715642929077148,3.268156051635742,4.562815189361572,0.9988695698688808,1.0,1.9480398893356323,3.1177539825439453,4.549400806427002,0.9988191364685723,1.0,1.6937811374664307,2.100706100463867,4.4290266036987305,0.9991905143129329,0,agn_variable
1.0,0.9800752401351929,-0.22422051429748535,3.751704216003418,0.9996895245235151,1.0,0.8931120038032532,-0.3479938507080078,3.7229113578796387,0.9996681952748311,0.9999998807907104,1.0235077142715454,-0.10947418212890625,3.7187328338623047,0.9996562832425224,1.0000001192092896,1.0396722555160522,-0.12750029563903809,3.667990207672119,0.9996774476111899,1.0,1.0880590677261353,0.04755377769470215,3.8181252479553223,0.9996948499191134,0,agn_variable
1.0,1.3159257173538208,0.6684610843658447,3.95151686668396,0.999629258749733,0.9999999403953552,1.3246006965637207,0.7761881351470947,3.992640972137451,0.9995988747199684,1.0,1.3535940647125244,0.8780636787414551,4.079577922821045,0.9995732421878689,1.0,1.2694286108016968,0.63665771484375,4.018333911895752,0.9995943844884688,0.9999999403953552,1.3003939390182495,0.6651926040649414,3.9674715995788574,0.9996045414904126,0,agn_variable
0.9999998807907104,2.2237532138824463,4.549500942230225,5.012617588043213,0.9984449039236641,1.0,2.461148977279663,5.729982376098633,5.133579730987549,0.9984005144522222,1.0,2.48732328414917,5.894165992736816,5.243612289428711,0.9982108340182562,1.0,2.2627081871032715,4.723210334777832,5.008274555206299,0.9984437195134955,1.0,2.42939829826355,5.470607757568359,5.086103916168213,0.9981998419391716,0,agn_variable
0.9999999403953552,1.0899678468704224,0.11955595016479492,3.8708295822143555,0.9997010420037195,1.0,1.1332820653915405,0.22415399551391602,3.895897150039673,0.9996481635448267,0.9999999403953552,1.142296314239502,0.20668673515319824,3.7630245685577393,0.999705526676905,1.0,1.1311399936676025,0.1450057029724121,3.767343521118164,0.9996812186642496,1.0,1.1175767183303833,0.12482166290283203,3.79093861579895,0.999716353407672,0,agn_variable
1.0,1.9861500263214111,3.302860736846924,4.748203277587891,0.9989408560018852,0.9999999403953552,1.9969961643218994,3.4086899757385254,4.636324882507324,0.9987377791042532,0.9999998807907104,1.999186396598816,3.476276397705078,4.712364673614502,0.9989055889870602,1.0,2.047631025314331,3.5568766593933105,4.660665035247803,0.9989025270379246,0.9999999403953552,1.9798712730407715,3.291001796722412,4.634788513183594,0.998882717980371,0,agn_variable
1.0,1.6443142890930176,1.9663186073303223,4.377415657043457,0.9989905782135408,1.0,1.9059818983078003,2.9074840545654297,4.506753921508789,0.9990175443707856,1.0,1.9041416645050049,2.992499828338623,4.480851173400879,0.9989316762552276,1.0,1.8451814651489258,2.604379177093506,4.378190994262695,0.9990592131846762,0.9999999403953552,1.9159457683563232,3.004119396209717,4.583924770355225,0.9987143861476956,0,agn_variable
0.9999999403953552,1.1544729471206665,0.1977541446685791,3.81868314743042,0.999628552426465,1.0,1.0675140619277954,0.03570675849914551,3.8563432693481445,0.9996582675734853,1.0,1.0570071935653687,0.014317989349365234,3.7746434211730957,0.9996199441068859,1.0,1.1250609159469604,0.14813232421875,3.818537950515747,0.9995648698725249,1.0,1.0072078704833984,-0.09773993492126465,3.8401198387145996,0.9995936304386945,0,agn_variable
0.9999999403953552,0.8864312767982483,-0.30339884757995605,3.665585994720459,0.9996144968581681,1.0,0.9848846197128296,-0.1493217945098877,3.7567460536956787,0.9996629017596267,1.0,0.9093453884124756,-0.17389678955078125,3.921534299850464,0.9995959866580846,1.0,1.1263246536254883,0.11486935615539551,3.6966958045959473,0.9996559781996072,0.9999999403953552,0.911990761756897,-0.32581233978271484,3.646479606628418,0.9997262642999242,0,agn_variable
1.0,2.779872417449951,7.656219482421875,5.4804277420043945,0.9976370796998868,1.0,2.8437693119049072,8.05189323425293,5.489828109741211,0.9976393840998588,0.9999999403953552,2.737673044204712,7.416582107543945,5.498892784118652,0.9976620983699372,1.0,2.8434133529663086,8.147600173950195,5.603671073913574,0.9975778314949484,0.9999998807907104,2.782198190689087,7.600851058959961,5.448927402496338,0.9978633029441194,0,agn_variable
0.9999999403953552,1.6291260719299316,1.833780288696289,4.326197624206543,0.9992870638729033,0.9999999403953552,1.610195517539978,1.7067885398864746,4.148889541625977,0.9994052603179385,1.0,1.5787118673324585,1.6102862358093262,4.189581871032715,0.9994517271048139,0.9999999403953552,1.6203982830047607,1.7764954566955566,4.266831874847412,0.9993098232365928,1.0,1.5672039985656738,1.611666202545166,4.184392929077148,0.9993848738520671,0,agn_variable
1.0,1.329451560974121,0.8553245067596436,4.080600738525391,0.9994604846099844,0.9999999403953552,1.4984492063522339,1.3309736251831055,4.243051052093506,0.9992406399660408,0.9999999403953552,1.2170932292938232,0.4274442195892334,4.01722526550293,0.9994086474231179,0.9999999403953552,1.3614320755004883,0.9295830726623535,4.078892707824707,0.9994583771052693,1.0,1.322195291519165,0.8174681663513184,4.051880836486816,0.9994207597435454,0,agn_variable
1.0,0.9690143465995789,-0.2505834102630615,3.6561155319213867,0.9997550427031248,1.0,1.0540851354599,-0.05292201042175293,3.710376739501953,0.9996851163049474,1.0,0.9624781012535095,-0.16680264472961426,3.812685966491699,0.9996942562120182,0.9999999403953552,0.9230411052703857,-0.27626729011535645,3.7092573642730713,0.9997053586628729,1.0,0.9772716760635376,-0.168532133102417,3.827289581298828,0.9997092614295091,0,agn_variable
0.9999999403953552,0.9631187319755554,-0.1895153522491455,3.763230800628662,0.9997740652249705,1.0000001192092896,0.9446002244949341,-0.2608771324157715,3.705207347869873,0.9997645431278271,1.0,0.9856281876564026,-0.19962453842163086,3.6762874126434326,0.999767830175776,1.0,0.9690728187561035,-0.24179816246032715,3.702655076980591,0.9997733443861895,1.0,0.9601022601127625,-0.21775388717651367,3.7378945350646973,0.999760841454054,0,agn_variable
1.0,0.9633257389068604,-0.21353554725646973,3.6994221210479736,0.9997185162484128,1.0,0.9844735860824585,-0.19893574714660645,3.715609073638916,0.9997234203683133,1.0,0.9463430643081665,-0.21867704391479492,3.8314647674560547,0.999715999879443,1.0,0.9461054801940918,-0.24652624130249023,3.7071728706359863,0.9997370685034228,1.0,0.9969798922538757,-0.11719489097595215,3.750739097595215,0.9997153589087794,0,agn_variable
0.9999999403953552,4.529503345489502,21.988624572753906,7.5691046714782715,0.9894882479695966,1.0,4.607983589172363,22.80438995361328,7.6655402183532715,0.9881963793779629,1.0,4.5058465003967285,22.097576141357422,7.675320625305176,0.9891197434271738,1.0,4.463657379150391,21.589693069458008,7.589427471160889,0.9892744875118866,1.0000001192092896,4.650945663452148,23.02511978149414,7.627840042114258,0.989144688427377,0,agn_variable
1.0,0.9316420555114746,-0.2481992244720459,3.7165732383728027,0.9996966055598855,1.0,1.086021900177002,0.021081924438476562,3.7127628326416016,0.9996508780564293,0.9999998807907104,1.0609668493270874,-0.08604097366333008,3.7528510093688965,0.9995767759088497,1.0,0.9542234539985657,-0.18514609336853027,3.705615758895874,0.9996374090866769,1.0,0.9861538410186768,-0.14935922622680664,3.66770339012146,0.9996197370245208,0,agn_variable
0.9999998807907104,2.296360492706299,4.844322681427002,4.881690979003906,0.9988713003041448,1.0,2.349344253540039,5.070448875427246,4.87711238861084,0.9988117814053398,0.9999999403953552,2.2921576499938965,4.773547172546387,4.886813163757324,0.9988747172192499,0.9999999403953552,2.3444182872772217,5.107954025268555,4.936969757080078,0.9987614460154144,0.9999999403953552,2.2930312156677246,4.800650596618652,4.860416889190674,0.9988517082718423,0,agn_variable
1.0,1.832852840423584,2.602034091949463,4.461500644683838,0.9992295191502842,0.9999999403953552,1.7437931299209595,2.2928309440612793,4.3991312980651855,0.9991287587325046,0.9999999403953552,1.7152886390686035,2.112220287322998,4.468112945556641,0.9991357640145153,1.0,1.7999659776687622,2.5505266189575195,4.520907878875732,0.9991625946727973,1.0,1.8145701885223389,2.6312689781188965,4.523594379425049,0.9991031908437844,0,agn_variable
1.0,1.9488792419433594,3.223482131958008,4.703793048858643,0.998632062181885,0.9999998807907104,2.137021541595459,4.059744358062744,4.788382530212402,0.9984200172900202,0.9999998807907104,2.0766513347625732,3.774411201477051,4.801705837249756,0.9986195445554651,1.0,2.0433592796325684,3.6479434967041016,4.744203567504883,0.9987331384449708,0.9999998807907104,2.16633677482605,4.1559953689575195,4.815012454986572,0.9985462494897481,0,agn_variable
1.0,1.5203720331192017,1.471175193786621,4.23240852355957,0.9993460706480669,0.9999998807907104,1.6804745197296143,1.9516072273254395,4.254922866821289,0.999356481238642,1.0,1.6097145080566406,1.686314582824707,4.1966633796691895,0.999330356226524,1.0,1.6693451404571533,1.8590126037597656,4.1926045417785645,0.999260693498288,0.9999999403953552,1.767879605293274,2.5012617111206055,4.50736141204834,0.9992399432770994,0,agn_variable
0.9999999403953552,1.4664790630340576,1.320256233215332,4.296377182006836,0.9993879946355974,1.0,1.3253810405731201,0.7890961170196533,4.092659950256348,0.9994370500038072,0.9999999403953552,1.595645546913147,1.621293067932129,4.216431617736816,0.999421378180022,0.9999999403953552,1.5995389223098755,1.5998668670654297,4.172797203063965,0.9994210232245362,1.0,1.613633155822754,1.8456707000732422,4.318564414978027,0.9992626181944003,0,agn_variable
1.0,0.9830663800239563,-0.09230780601501465,3.77431058883667,0.999638333048675,1.0,0.9395338296890259,-0.2942483425140381,3.671449661254883,0.9996998323869908,1.0,1.0477262735366821,0.1043100357055664,3.9396848678588867,0.9995589917637733,1.0,1.0072662830352783,-0.09447598457336426,3.758011817932129,0.9997123460903791,1.0,1.0570783615112305,-0.015076637268066406,3.7197935581207275,0.9996861652510736,0,agn_variable
1.0,3.120347499847412,10.1776704788208,6.058667182922363,0.9960659523006926,1.0,3.1176693439483643,9.935149192810059,5.935147285461426,0.9962954159115429,1.0,3.1400229930877686,10.162888526916504,6.122663497924805,0.9961223126971043,1.0,3.092261552810669,9.810661315917969,5.905872821807861,0.9963970216349087,1.0,2.9268746376037598,8.871603965759277,6.02357816696167,0.9966787706731917,0,agn_variable
1.0,2.2015252113342285,4.331498622894287,4.70357084274292,0.9989592489443215,1.0,2.156907558441162,4.098876476287842,4.6546406745910645,0.9989640864083222,1.0,2.186030626296997,4.285256862640381,4.713802814483643,0.998941257028466,0.9999998807907104,2.1379711627960205,4.037841320037842,4.662813186645508,0.9990057140509145,1.0,2.167268753051758,4.191380500793457,4.683534622192383,0.9989725069691342,0,agn_variable
0.9999998807907104,1.6602203845977783,2.0141406059265137,4.365700721740723,0.9992483767262714,0.9999999403953552,1.6689975261688232,2.082115650177002,4.416097164154053,0.9992604073577518,1.0,1.7518229484558105,2.296292781829834,4.41737174987793,0.9992359159347377,1.0,1.726722240447998,2.2836384773254395,4.428525924682617,0.9992101989634729,0.9999998807907104,1.7297351360321045,2.2062416076660156,4.367527008056641,0.9992632128536341,0,agn_variable
0.9999999403953552,1.8355271816253662,2.640603542327881,4.434811592102051,0.999137266527658,0.9999998807907104,2.073908805847168,3.655144214630127,4.6176862716674805,0.9989031740985634,1.0,1.930699110031128,3.070608615875244,4.557406902313232,0.9992009918821347,0.9999999403953552,1.849063515663147,2.8756465911865234,4.594954490661621,0.9991889936345895,1.0,1.815818428993225,2.6773290634155273,4.557598114013672,0.9991177397330157,0,agn_variable
0.9999999403953552,2.0317792892456055,3.456451416015625,4.5893473625183105,0.9990511899408212,1.0,1.943421483039856,3.1449413299560547,4.564934253692627,0.9990093229443667,0.9999999403953552,2.0625863075256348,3.692352771759033,4.686561584472656,0.9988652727680208,1.0,1.9856735467910767,3.3977465629577637,4.630252361297607,0.9988355042260546,1.0,2.059753656387329,3.6287999153137207,4.786827564239502,0.9989719404375491,0,agn_variable
0.9999999403953552,0.9872982501983643,-0.13843560218811035,3.8030409812927246,0.9996466106537081,1.0,0.901317298412323,-0.33335328102111816,3.775264263153076,0.9996674912408748,1.0,0.9752298593521118,-0.2100968360900879,3.7820215225219727,0.9995835085595897,1.0,1.0298445224761963,-0.09133672714233398,3.7656712532043457,0.9996211489232854,1.0,0.9403883218765259,-0.2328803539276123,3.84002685546875,0.9996284023406615,0,agn_variable
0.9999998807907104,1.1677868366241455,0.3002347946166992,3.865180492401123,0.9996659253790241,0.9999999403953552,1.1599866151809692,0.26746368408203125,3.841932535171509,0.9996750230100144,1.0,1.1235413551330566,0.1898484230041504,3.7999141216278076,0.9996878756775993,0.9999999403953552,1.1623623371124268,0.28725409507751465,3.822723865509033,0.9996665611706443,1.0,1.1399016380310059,0.22889304161071777,3.7898542881011963,0.9996865188199658,0,agn_variable
0.9999998807907104,2.3233091831207275,5.12425422668457,5.032899856567383,0.998313084413903,0.9999999403953552,2.2661168575286865,4.874457836151123,5.0317277908325195,0.9984585025050702,0.9999999403953552,2.5165979862213135,6.068911552429199,5.163264274597168,0.9982898121299424,1.0,2.3275206089019775,5.090912818908691,5.041000843048096,0.998302820710963,1.0,2.243222951889038,4.586589336395264,4.857480525970459,0.998656997956445,0,agn_variable
1.0,2.4803364276885986,5.985512733459473,5.271151065826416,0.9983225924749926,1.0,2.5558152198791504,6.333202362060547,5.263604164123535,0.9982907092909765,1.0,2.5280256271362305,6.209486961364746,5.268886566162109,0.9983206588334419,0.9999998807907104,2.5851187705993652,6.509742736816406,5.286373138427734,0.9983210027414438,0.9999999403953552,2.553276777267456,6.334356307983398,5.256152153015137,0.9983164036413206,0,agn_variable
1.0,1.239539623260498,0.5263626575469971,3.9655609130859375,0.9995889726683069,0.9999999403953552,1.118064522743225,0.1956493854522705,3.896557092666626,0.9995868813651227,1.0,1.2494268417358398,0.5587024688720703,3.9569318294525146,0.9995724916598293,1.0,1.3813261985778809,0.9703230857849121,4.0147247314453125,0.9995527571323554,1.0,1.2993576526641846,0.6876895427703857,3.996805191040039,0.9995581797081005,0,agn_variable
1.0,1.507938027381897,1.3342323303222656,4.080324649810791,0.9993216256577485,1.0,1.3700603246688843,0.8541467189788818,3.9883501529693604,0.9994164931153645,1.0,1.4214285612106323,1.0289626121520996,4.082106113433838,0.9993959560974424,1.0,1.3474185466766357,0.8254516124725342,4.039153099060059,0.9994245361594711,1.0,1.4837933778762817,1.2011842727661133,4.072553634643555,0.9994436205936074,0,agn_variable
1.0,1.6546125411987305,1.864598274230957,4.293849945068359,0.9991612753241865,0.9999999403953552,1.7561177015304565,2.333794116973877,4.516033172607422,0.9990589311831019,1.0,1.713201642036438,2.172691822052002,4.365218639373779,0.9991020774993127,1.0,1.611649751663208,1.8025789260864258,4.37872838973999,0.9990930645210212,1.0,1.8251771926879883,2.6815290451049805,4.582394123077393,0.9990973362667107,0,agn_variable
1.0,4.3005218505859375,19.28112030029297,7.214303970336914,0.9907995828553834,1.0,4.376817226409912,21.099287033081055,7.780291557312012,0.9879483625210908,0.9999999403953552,4.056814670562744,17.773591995239258,7.275937080383301,0.9899075731607349,0.9999999403953552,4.110894680023193,18.567222595214844,7.443830490112305,0.9903219157929021,1.0,4.167325496673584,19.011919021606445,7.546963691711426,0.9911648630865484,0,agn_variable
1.0,1.027013897895813,-0.14124774932861328,3.701993942260742,0.9996421615398475,1.0,0.9800723195075989,-0.21691441535949707,3.6382853984832764,0.9996040926764801,0.9999999403953552,0.9558258056640625,-0.2697310447692871,3.7758612632751465,0.9996826991063923,0.9999998807907104,0.8890981078147888,-0.339374303817749,3.7420287132263184,0.9995903912545586,1.0,0.9072952270507812,-0.33260130882263184,3.6865525245666504,0.9997193150911339,0,agn_variable
1.0,0.9045159816741943,-0.30366063117980957,3.7029967308044434,0.9997177077195608,1.0,0.9222462177276611,-0.32436704635620117,3.639871120452881,0.9997269101151628,1.0,0.9020963907241821,-0.33896636962890625,3.6629672050476074,0.9997304363361564,0.9999999403953552,0.9172690510749817,-0.303635835647583,3.6771183013916016,0.9997421224606406,1.0,0.8979818224906921,-0.3309340476989746,3.710850715637207,0.9997218546901411,0,agn_variable
0.9999999403953552,0.9488407373428345,-0.1608872413635254,3.7897543907165527,0.9996936050303152,0.9999998807907104,0.9959272742271423,-0.15182733535766602,3.7744343280792236,0.999718740693755,1.0,1.015019416809082,-0.08526611328125,3.7738256454467773,0.9997141312673026,0.9999999403953552,1.047335147857666,-0.04210305213928223,3.739030122756958,0.9997252811008913,0.9999998807907104,1.003255009651184,-0.13328313827514648,3.7058334350585938,0.9997661120704697,0,agn_variable
