pix,n_cw,n,n_ccw,cw_fraction,sigma_from_half
7469,29,60,31,0.48333333333333334,-0.2581988897471611
7470,33,70,37,0.4714285714285714,-0.47809144373375745
7479,46,91,45,0.5054945054945055,0.10482848367219183
7480,39,73,34,0.5342465753424658,0.5852057359806528
7482,66,136,70,0.4852941176470588,-0.34299717028501764
7483,46,100,54,0.46,-0.8
7484,67,128,61,0.5234375,0.5303300858899106
7485,53,113,60,0.4690265486725664,-0.658504607868518
7486,69,127,58,0.5433070866141733,0.9760921603577252
7487,66,143,77,0.46153846153846156,-0.9198662110077999
7497,25,64,39,0.390625,-1.75
7501,26,51,25,0.5098039215686274,0.14002800840280097
7502,31,54,23,0.5740740740740741,1.0886621079036347
7503,25,51,26,0.49019607843137253,-0.14002800840280097
7504,38,76,38,0.5,0.0
7505,38,63,25,0.6031746031746031,1.6378460497066512
7636,46,84,38,0.5476190476190477,0.8728715609439696
7637,62,110,48,0.5636363636363636,1.3348476249438292
7638,53,102,49,0.5196078431372549,0.39605901719066977
7639,81,159,78,0.5094339622641509,0.23791547571544325
7640,47,108,61,0.4351851851851852,-1.3471506281091268
7641,62,120,58,0.5166666666666667,0.3651483716701107
7644,40,85,45,0.47058823529411764,-0.5423261445466404
7645,48,101,53,0.4752475247524752,-0.4975185951049946
7654,30,62,32,0.4838709677419355,-0.254000254000381
7655,37,64,27,0.578125,1.25
7656,32,64,32,0.5,0.0
7664,24,54,30,0.4444444444444444,-0.816496580927726
7665,32,50,18,0.64,1.979898987322333
7669,34,59,25,0.576271186440678,1.171700198827415
7670,24,53,29,0.4528301886792453,-0.6868028197434451
7677,31,65,34,0.47692307692307695,-0.3721042037676254
7678,34,60,26,0.5666666666666667,1.0327955589886444
7707,41,100,59,0.41,-1.8
7708,43,95,52,0.45263157894736844,-0.9233805168766388
7709,60,127,67,0.47244094488188976,-0.6211495565912797
7710,36,76,40,0.47368421052631576,-0.4588314677411235
7711,32,79,47,0.4050632911392405,-1.6876318513890358
7712,45,75,30,0.6,1.7320508075688772
7713,58,105,47,0.5523809523809524,1.0734900802433864
7714,49,91,42,0.5384615384615384,0.7337993857053429
7715,28,73,45,0.3835616438356164,-1.9896995023342199
7716,34,63,29,0.5396825396825397,0.629940788348712
7718,26,63,37,0.4126984126984127,-1.3858697343671664
7719,35,77,42,0.45454545454545453,-0.7977240352174656
7725,46,91,45,0.5054945054945055,0.10482848367219183
7726,30,60,30,0.5,0.0
7727,34,86,52,0.3953488372093023,-1.9409899176618914
7729,75,167,92,0.4491017964071856,-1.3154994953080326
7730,51,126,75,0.40476190476190477,-2.138089935299395
7731,46,91,45,0.5054945054945055,0.10482848367219183
7732,65,116,51,0.5603448275862069,1.299867367239363
7733,65,145,80,0.4482758620689655,-1.2456821978060995
7734,55,116,61,0.47413793103448276,-0.5570860145311556
7744,32,71,39,0.4507042253521127,-0.8307471607356973
7745,30,64,34,0.46875,-0.5
7749,32,58,26,0.5517241379310345,0.7878385971583353
7750,31,63,32,0.49206349206349204,-0.1259881576697424
7752,48,97,49,0.4948453608247423,-0.10153461651336192
7753,34,75,41,0.4533333333333333,-0.808290376865476
7754,40,69,29,0.5797101449275363,1.3242443839434612
7886,49,92,43,0.532608695652174,0.6255432421712244
7887,53,113,60,0.4690265486725664,-0.658504607868518
7888,68,141,73,0.48226950354609927,-0.42107596053325946
7889,62,114,52,0.543859649122807,0.936585811581694
7890,53,94,41,0.5638297872340425,1.237705495510552
7891,43,85,42,0.5058823529411764,0.10846522890932808
7894,36,81,45,0.4444444444444444,-1.0
7905,42,79,37,0.5316455696202531,0.562543950463012
7914,50,92,42,0.5434782608695652,0.8340576562282991
7915,25,55,30,0.45454545454545453,-0.674199862463242
7918,25,56,31,0.44642857142857145,-0.8017837257372732
7920,35,62,27,0.5645161290322581,1.016001016001524
7927,31,57,26,0.543859649122807,0.6622661785325219
7928,42,62,20,0.6774193548387096,2.794002794004191
7957,22,57,35,0.38596491228070173,-1.721892064184557
7958,51,90,39,0.5666666666666667,1.2649110640673518
7959,51,104,53,0.49038461538461536,-0.19611613513818404
7960,40,81,41,0.49382716049382713,-0.1111111111111111
7961,33,72,39,0.4583333333333333,-0.7071067811865476
7962,49,111,62,0.44144144144144143,-1.2339053944782488
7963,43,84,41,0.5119047619047619,0.2182178902359924
7964,46,103,57,0.44660194174757284,-1.0838622059807226
7965,36,78,42,0.46153846153846156,-0.6793662204867574
7966,50,84,34,0.5952380952380952,1.7457431218879391
7967,41,84,43,0.4880952380952381,-0.2182178902359924
7968,33,70,37,0.4714285714285714,-0.47809144373375745
7969,37,75,38,0.49333333333333335,-0.11547005383792514
7970,26,57,31,0.45614035087719296,-0.6622661785325219
7972,33,62,29,0.532258064516129,0.508000508000762
7973,29,53,24,0.5471698113207547,0.6868028197434451
7976,56,105,49,0.5333333333333333,0.6831300510639733
7977,66,123,57,0.5365853658536586,0.811502671200689
7978,40,70,30,0.5714285714285714,1.1952286093343936
7980,51,119,68,0.42857142857142855,-1.5583874449479593
7981,95,184,89,0.5163043478260869,0.4423258684646914
7982,25,51,26,0.49019607843137253,-0.14002800840280097
7983,67,168,101,0.39880952380952384,-2.6231569493555624
7984,60,135,75,0.4444444444444444,-1.2909944487358056
7994,28,54,26,0.5185185185185185,0.2721655269759087
7995,31,78,47,0.3974358974358974,-1.811643254631353
7996,39,79,40,0.4936708860759494,-0.1125087900926024
7997,31,53,22,0.5849056603773585,1.2362450755382013
7999,37,70,33,0.5285714285714286,0.47809144373375745
8000,34,67,33,0.5074626865671642,0.12216944435630522
8001,35,85,50,0.4117647058823529,-1.6269784336399213
8002,40,67,27,0.5970149253731343,1.5882027766319677
8003,32,68,36,0.47058823529411764,-0.48507125007266594
8004,56,93,37,0.6021505376344086,1.970208219987808
8005,34,68,34,0.5,0.0
8139,41,66,25,0.6212121212121212,1.9694638556693236
8140,45,102,57,0.4411764705882353,-1.1881770515720091
8141,51,84,33,0.6071428571428571,1.9639610121239315
8142,63,128,65,0.4921875,-0.17677669529663687
8143,59,120,61,0.49166666666666664,-0.18257418583505536
8144,54,111,57,0.4864864864864865,-0.2847473987257497
8145,38,77,39,0.4935064935064935,-0.11396057645963795
8159,29,62,33,0.46774193548387094,-0.508000508000762
8162,38,68,30,0.5588235294117647,0.9701425001453319
8163,28,50,22,0.56,0.848528137423857
8167,39,72,33,0.5416666666666666,0.7071067811865476
8168,27,58,31,0.46551724137931033,-0.5252257314388902
8174,34,73,39,0.4657534246575342,-0.5852057359806528
8180,29,68,39,0.4264705882352941,-1.212678125181665
8181,44,81,37,0.5432098765432098,0.7777777777777778
8182,46,100,54,0.46,-0.8
8205,26,63,37,0.4126984126984127,-1.3858697343671664
8213,60,101,41,0.594059405940594,1.8905706613989794
8214,62,122,60,0.5081967213114754,0.18107149208503706
8215,53,112,59,0.4732142857142857,-0.5669467095138409
8216,71,142,71,0.5,0.0
8217,56,114,58,0.49122807017543857,-0.1873171623163388
8218,56,100,44,0.56,1.2
8219,50,81,31,0.6172839506172839,2.111111111111111
8220,49,102,53,0.4803921568627451,-0.39605901719066977
8221,57,117,60,0.48717948717948717,-0.2773500981126145
8222,40,73,33,0.547945205479452,0.819288030372914
8223,42,79,37,0.5316455696202531,0.562543950463012
8224,55,91,36,0.6043956043956044,1.9917411897716448
8226,22,51,29,0.43137254901960786,-0.9801960588196068
8227,36,75,39,0.48,-0.3464101615137754
8228,55,105,50,0.5238095238095238,0.4879500364742666
8231,63,121,58,0.5206611570247934,0.45454545454545453
8232,47,83,36,0.5662650602409639,1.2074068598865937
8235,26,50,24,0.52,0.282842712474619
8238,27,57,30,0.47368421052631576,-0.39735970711951313
8241,28,53,25,0.5283018867924528,0.4120816918460671
8244,33,56,23,0.5892857142857143,1.3363062095621219
8246,33,69,36,0.4782608695652174,-0.3611575592573076
8249,30,80,50,0.375,-2.23606797749979
8250,65,110,45,0.5909090909090909,1.9069251784911847
8251,56,102,46,0.5490196078431373,0.9901475429766744
8252,30,53,23,0.5660377358490566,0.9615239476408232
8253,29,67,38,0.43283582089552236,-1.099524999206747
8255,46,88,42,0.5227272727272727,0.42640143271122083
8256,40,69,29,0.5797101449275363,1.3242443839434612
8257,38,72,34,0.5277777777777778,0.47140452079103173
8258,57,131,74,0.4351145038167939,-1.4852968963237645
8259,42,78,36,0.5384615384615384,0.6793662204867574
8396,26,56,30,0.4642857142857143,-0.5345224838248488
8397,84,160,76,0.525,0.6324555320336759
8398,88,168,80,0.5238095238095238,0.6172133998483676
8399,77,134,57,0.5746268656716418,1.7277368511627202
8400,43,106,63,0.4056603773584906,-1.9425717247145282
8401,45,82,37,0.5487804878048781,0.8834522085987723
8402,35,74,39,0.47297297297297297,-0.46499055497527714
8415,32,60,28,0.5333333333333333,0.5163977794943222
8418,31,61,30,0.5081967213114754,0.12803687993289598
8419,51,94,43,0.5425531914893617,0.8251369970070347
8420,32,60,28,0.5333333333333333,0.5163977794943222
8423,31,56,25,0.5535714285714286,0.8017837257372732
8424,34,66,32,0.5151515151515151,0.24618298195866545
8431,29,60,31,0.48333333333333334,-0.2581988897471611
8433,26,52,26,0.5,0.0
8434,41,70,29,0.5857142857142857,1.4342743312012722
8436,32,65,33,0.49230769230769234,-0.12403473458920847
8437,44,96,52,0.4583333333333333,-0.8164965809277261
8438,32,69,37,0.463768115942029,-0.601929265428846
8453,27,58,31,0.46551724137931033,-0.5252257314388902
8461,26,50,24,0.52,0.282842712474619
8462,24,57,33,0.42105263157894735,-1.1920791213585393
8469,35,75,40,0.4666666666666667,-0.5773502691896257
8470,47,100,53,0.47,-0.6
8471,49,105,56,0.4666666666666667,-0.6831300510639733
8472,77,133,56,0.5789473684210527,1.8209309360006518
8473,72,142,70,0.5070422535211268,0.16783627165933782
8474,66,131,65,0.5038167938931297,0.0873704056661038
8475,48,100,52,0.48,-0.4
8476,39,75,36,0.52,0.3464101615137754
8477,51,95,44,0.5368421052631579,0.7181848464596079
8478,48,83,35,0.5783132530120482,1.4269353798659745
8479,38,86,48,0.4418604651162791,-1.078327732034384
8480,40,89,49,0.449438202247191,-0.953998092005724
8481,33,79,46,0.4177215189873418,-1.462614271203831
8482,23,56,33,0.4107142857142857,-1.3363062095621219
8483,26,53,27,0.49056603773584906,-0.13736056394868904
8484,39,78,39,0.5,0.0
8485,40,78,38,0.5128205128205128,0.22645540682891913
8487,40,64,24,0.625,2.0
8488,29,73,44,0.3972602739726027,-1.7556172079419585
8489,34,56,22,0.6071428571428571,1.6035674514745464
8497,28,60,32,0.4666666666666667,-0.5163977794943222
8503,26,56,30,0.4642857142857143,-0.5345224838248488
8504,43,78,35,0.5512820512820513,0.9058216273156765
8506,44,95,51,0.4631578947368421,-0.7181848464596079
8507,72,135,63,0.5333333333333333,0.7745966692414834
8508,36,70,34,0.5142857142857142,0.23904572186687872
8509,37,90,53,0.4111111111111111,-1.6865480854231356
8510,43,82,39,0.524390243902439,0.44172610429938614
8512,32,62,30,0.5161290322580645,0.254000254000381
8513,29,60,31,0.48333333333333334,-0.2581988897471611
8514,34,72,38,0.4722222222222222,-0.47140452079103173
8515,44,98,54,0.4489795918367347,-1.0101525445522108
8652,38,102,64,0.37254901960784315,-2.5743836117393535
8653,67,137,70,0.48905109489051096,-0.25630729731502827
8654,74,163,89,0.4539877300613497,-1.1748906749819361
8655,52,95,43,0.5473684210526316,0.9233805168766388
8656,46,92,46,0.5,0.0
8657,43,86,43,0.5,0.0
8671,20,56,36,0.35714285714285715,-2.138089935299395
8673,21,53,32,0.39622641509433965,-1.5109662034355793
8674,54,96,42,0.5625,1.2247448713915892
8675,44,78,34,0.5641025641025641,1.1322770341445956
8679,26,54,28,0.48148148148148145,-0.2721655269759087
8680,27,54,27,0.5,0.0
8685,30,68,38,0.4411764705882353,-0.9701425001453319
8686,27,59,32,0.4576271186440678,-0.6509445549041194
8688,34,70,36,0.4857142857142857,-0.23904572186687872
8689,34,59,25,0.576271186440678,1.171700198827415
8690,42,79,37,0.5316455696202531,0.562543950463012
8691,38,82,44,0.4634146341463415,-0.6625891564490792
8692,40,98,58,0.40816326530612246,-1.8182745801939793
8693,33,57,24,0.5789473684210527,1.1920791213585393
8694,33,62,29,0.532258064516129,0.508000508000762
8708,22,50,28,0.44,-0.848528137423857
8713,34,59,25,0.576271186440678,1.171700198827415
8714,30,55,25,0.5454545454545454,0.674199862463242
8716,27,66,39,0.4090909090909091,-1.4770978917519928
8717,46,107,61,0.42990654205607476,-1.4501047335684953
8725,52,86,34,0.6046511627906976,1.9409899176618914
8726,55,99,44,0.5555555555555556,1.1055415967851332
8727,60,113,53,0.5309734513274337,0.658504607868518
8728,100,167,67,0.5988023952095808,2.5536166673626517
8729,69,132,63,0.5227272727272727,0.5222329678670935
8730,61,118,57,0.5169491525423728,0.3682298471593294
8731,58,107,49,0.5420560747663551,0.8700628401410971
8732,54,107,53,0.5046728971962616,0.09667364890456635
8733,34,77,43,0.44155844155844154,-1.0256451881367414
8734,45,80,35,0.5625,1.118033988749895
8735,20,50,30,0.4,-1.414213562373095
8736,43,82,39,0.524390243902439,0.44172610429938614
8737,46,85,39,0.5411764705882353,0.7592566023652966
8738,47,83,36,0.5662650602409639,1.2074068598865937
8739,38,61,23,0.6229508196721312,1.9205531989934397
8740,48,89,41,0.5393258426966292,0.741998516004452
8741,32,74,42,0.43243243243243246,-1.162476387438193
8742,31,67,36,0.4626865671641791,-0.6108472217815261
8743,34,59,25,0.576271186440678,1.171700198827415
8744,31,54,23,0.5740740740740741,1.0886621079036347
8745,29,51,22,0.5686274509803921,0.9801960588196068
8746,28,51,23,0.5490196078431373,0.7001400420140048
8753,39,82,43,0.47560975609756095,-0.44172610429938614
8754,40,71,31,0.5633802816901409,1.0681034923744679
8761,29,57,28,0.5087719298245614,0.13245323570650439
8762,38,74,36,0.5135135135135135,0.23249527748763857
8763,25,58,33,0.43103448275862066,-1.0504514628777804
8764,35,66,31,0.5303030303030303,0.4923659639173309
8765,45,79,34,0.569620253164557,1.2375966910186262
8766,46,98,52,0.46938775510204084,-0.6060915267313265
8767,36,70,34,0.5142857142857142,0.23904572186687872
8768,28,62,34,0.45161290322580644,-0.762000762001143
8769,29,65,36,0.4461538461538462,-0.8682431421244593
8770,48,89,41,0.5393258426966292,0.741998516004452
8771,30,65,35,0.46153846153846156,-0.6201736729460423
8909,41,83,42,0.4939759036144578,-0.10976425998969035
8910,49,98,49,0.5,0.0
8911,58,109,51,0.5321100917431193,0.6704783996548059
8912,48,100,52,0.48,-0.4
8913,43,90,47,0.4777777777777778,-0.4216370213557839
8915,20,53,33,0.37735849056603776,-1.7856873313329573
8931,24,63,39,0.38095238095238093,-1.889822365046136
8932,21,51,30,0.4117647058823529,-1.2602520756252087
8935,40,79,39,0.5063291139240507,0.1125087900926024
8936,43,82,39,0.524390243902439,0.44172610429938614
8946,30,64,34,0.46875,-0.5
8947,49,114,65,0.4298245614035088,-1.4985372985307104
8948,66,119,53,0.5546218487394958,1.1917080461366747
8949,42,73,31,0.5753424657534246,1.2874526191574363
8950,20,53,33,0.37735849056603776,-1.7856873313329573
8954,23,50,27,0.46,-0.565685424949238
8957,27,66,39,0.4090909090909091,-1.4770978917519928
8965,18,53,35,0.33962264150943394,-2.3351295871277133
8966,32,63,31,0.5079365079365079,0.1259881576697424
8973,36,62,26,0.5806451612903226,1.270001270001905
8974,22,53,31,0.41509433962264153,-1.2362450755382013
8982,52,102,50,0.5098039215686274,0.19802950859533489
8983,60,106,46,0.5660377358490566,1.3598002073001698
8984,55,99,44,0.5555555555555556,1.1055415967851332
8985,43,92,49,0.4673913043478261,-0.6255432421712244
8986,61,119,58,0.5126050420168067,0.2750095491084634
8987,34,61,27,0.5573770491803278,0.8962581595302719
8988,41,94,53,0.43617021276595747,-1.237705495510552
8989,40,59,19,0.6779661016949152,2.7339671305973012
8990,24,55,31,0.43636363636363634,-0.9438798074485389
8991,32,63,31,0.5079365079365079,0.1259881576697424
8992,61,121,60,0.5041322314049587,0.09090909090909091
8993,52,99,47,0.5252525252525253,0.502518907629606
8994,42,76,34,0.5526315789473685,0.917662935482247
8995,35,70,35,0.5,0.0
8996,48,108,60,0.4444444444444444,-1.1547005383792515
8997,48,96,48,0.5,0.0
8998,53,116,63,0.45689655172413796,-0.9284766908852594
8999,31,61,30,0.5081967213114754,0.12803687993289598
9000,39,77,38,0.5064935064935064,0.11396057645963795
9009,31,65,34,0.47692307692307695,-0.3721042037676254
9010,45,87,42,0.5172413793103449,0.3216337604513384
9011,23,52,29,0.4423076923076923,-0.8320502943378437
9015,25,64,39,0.390625,-1.75
9016,27,63,36,0.42857142857142855,-1.1338934190276817
9017,35,69,34,0.5072463768115942,0.1203858530857692
9018,39,79,40,0.4936708860759494,-0.1125087900926024
9019,38,84,46,0.4523809523809524,-0.8728715609439696
9021,55,91,36,0.6043956043956044,1.9917411897716448
9022,34,69,35,0.4927536231884058,-0.1203858530857692
9023,37,62,25,0.5967741935483871,1.524001524002286
9024,55,109,54,0.5045871559633027,0.09578262852211514
9025,39,79,40,0.4936708860759494,-0.1125087900926024
9026,23,63,40,0.36507936507936506,-2.141798680385621
9027,37,80,43,0.4625,-0.6708203932499369
9165,56,102,46,0.5490196078431373,0.9901475429766744
9166,48,91,43,0.5274725274725275,0.5241424183609592
9167,42,102,60,0.4117647058823529,-1.7822655773580138
9168,20,52,32,0.38461538461538464,-1.6641005886756874
9179,23,54,31,0.42592592592592593,-1.0886621079036347
9182,26,52,26,0.5,0.0
9183,34,62,28,0.5483870967741935,0.762000762001143
9188,31,65,34,0.47692307692307695,-0.3721042037676254
9189,41,82,41,0.5,0.0
9190,29,53,24,0.5471698113207547,0.6868028197434451
9191,28,61,33,0.45901639344262296,-0.6401843996644799
9202,30,56,26,0.5357142857142857,0.5345224838248488
9203,36,69,33,0.5217391304347826,0.3611575592573076
9204,30,50,20,0.6,1.414213562373095
9205,43,80,37,0.5375,0.6708203932499369
9206,35,78,43,0.44871794871794873,-0.9058216273156765
9207,24,53,29,0.4528301886792453,-0.6868028197434451
9209,31,54,23,0.5740740740740741,1.0886621079036347
9210,22,61,39,0.36065573770491804,-2.1766269588592317
9211,24,55,31,0.43636363636363634,-0.9438798074485389
9212,31,69,38,0.4492753623188406,-0.8427009716003844
9213,37,75,38,0.49333333333333335,-0.11547005383792514
9228,46,82,36,0.5609756097560976,1.1043152607484654
9229,25,51,26,0.49019607843137253,-0.14002800840280097
9235,24,58,34,0.41379310344827586,-1.3130643285972254
9236,29,62,33,0.46774193548387094,-0.508000508000762
9237,27,70,43,0.38571428571428573,-1.9123657749350298
9238,44,91,47,0.4835164835164835,-0.3144854510165755
9239,44,90,46,0.4888888888888889,-0.21081851067789195
9240,39,70,31,0.5571428571428572,0.9561828874675149
9241,51,111,60,0.4594594594594595,-0.8542421961772492
9242,43,87,44,0.4942528735632184,-0.10721125348377948
9243,27,52,25,0.5192307692307693,0.2773500981126146
9244,40,92,52,0.43478260869565216,-1.2510864843424487
9245,41,92,51,0.44565217391304346,-1.0425720702853738
9246,45,92,47,0.4891304347826087,-0.20851441405707477
9247,51,106,55,0.4811320754716981,-0.38851434494290565
9248,72,133,61,0.5413533834586466,0.9538209664765319
9249,43,87,44,0.4942528735632184,-0.10721125348377948
9250,29,66,37,0.4393939393939394,-0.9847319278346618
9251,38,75,37,0.5066666666666667,0.11547005383792514
9252,80,149,69,0.5369127516778524,0.9011551125709446
9253,72,139,67,0.5179856115107914,0.4240944648399855
9254,54,99,45,0.5454545454545454,0.9045340337332909
9265,41,103,62,0.39805825242718446,-2.0691914841450156
9266,38,76,38,0.5,0.0
9270,40,58,18,0.6896551724137931,2.888741522913896
9272,14,55,41,0.2545454545454545,-3.640679257301507
9274,35,71,36,0.49295774647887325,-0.11867816581938533
9276,32,58,26,0.5517241379310345,0.7878385971583353
9277,60,115,55,0.5217391304347826,0.4662524041201569
9278,43,73,30,0.589041095890411,1.5215349135496974
9279,45,106,61,0.42452830188679247,-1.5540573797716226
9280,52,111,59,0.46846846846846846,-0.6644105970267493
9281,34,74,40,0.4594594594594595,-0.6974858324629157
9282,46,101,55,0.45544554455445546,-0.8955334711889903
9420,36,65,29,0.5538461538461539,0.8682431421244593
9421,31,63,32,0.49206349206349204,-0.1259881576697424
9422,44,99,55,0.4444444444444444,-1.1055415967851332
9423,42,87,45,0.4827586206896552,-0.3216337604513384
9424,30,61,31,0.4918032786885246,-0.12803687993289598
9425,38,66,28,0.5757575757575758,1.2309149097933272
9428,22,55,33,0.4,-1.4832396974191326
9444,29,56,27,0.5178571428571429,0.2672612419124244
9445,30,64,34,0.46875,-0.5
9446,34,64,30,0.53125,0.5
9459,33,62,29,0.532258064516129,0.508000508000762
9460,48,93,45,0.5161290322580645,0.3110855084191276
9461,22,56,34,0.39285714285714285,-1.6035674514745464
9462,44,75,31,0.5866666666666667,1.5011106998930268
9463,33,69,36,0.4782608695652174,-0.3611575592573076
9467,27,63,36,0.42857142857142855,-1.1338934190276817
9469,23,50,27,0.46,-0.565685424949238
9470,28,51,23,0.5490196078431373,0.7001400420140048
9472,26,50,24,0.52,0.282842712474619
9477,20,57,37,0.3508771929824561,-2.2517050070105746
9484,30,57,27,0.5263157894736842,0.39735970711951313
9485,51,89,38,0.5730337078651685,1.3779972440082682
9492,24,57,33,0.42105263157894735,-1.1920791213585393
9493,31,56,25,0.5535714285714286,0.8017837257372732
9494,32,68,36,0.47058823529411764,-0.48507125007266594
9495,57,117,60,0.48717948717948717,-0.2773500981126145
9496,26,57,31,0.45614035087719296,-0.6622661785325219
9497,47,83,36,0.5662650602409639,1.2074068598865937
9498,39,96,57,0.40625,-1.8371173070873836
9499,27,57,30,0.47368421052631576,-0.39735970711951313
9500,38,66,28,0.5757575757575758,1.2309149097933272
9501,35,66,31,0.5303030303030303,0.4923659639173309
9502,30,62,32,0.4838709677419355,-0.254000254000381
9503,50,102,52,0.49019607843137253,-0.19802950859533489
9504,79,186,107,0.42473118279569894,-2.0530596102989462
9505,83,148,65,0.5608108108108109,1.4795908857482156
9506,27,57,30,0.47368421052631576,-0.39735970711951313
9507,26,55,29,0.4727272727272727,-0.40451991747794525
9508,81,152,71,0.5328947368421053,0.8111071056538127
9509,80,156,76,0.5128205128205128,0.32025630761017426
9510,66,136,70,0.4852941176470588,-0.34299717028501764
9511,53,97,44,0.5463917525773195,0.9138115486202573
9512,27,60,33,0.45,-0.7745966692414834
9519,33,68,35,0.4852941176470588,-0.24253562503633297
9520,28,53,25,0.5283018867924528,0.4120816918460671
9521,37,67,30,0.5522388059701493,0.8551861104941365
9522,55,108,53,0.5092592592592593,0.19245008972987526
9523,36,75,39,0.48,-0.3464101615137754
9525,29,53,24,0.5471698113207547,0.6868028197434451
9526,25,50,25,0.5,0.0
9527,38,79,41,0.4810126582278481,-0.3375263702778072
9528,30,66,36,0.45454545454545453,-0.7385489458759964
9530,27,50,23,0.54,0.565685424949238
9531,25,57,32,0.43859649122807015,-0.9271726499455306
9532,26,50,24,0.52,0.282842712474619
9533,33,67,34,0.4925373134328358,-0.12216944435630522
9534,40,79,39,0.5063291139240507,0.1125087900926024
9535,43,96,53,0.4479166666666667,-1.0206207261596576
9536,38,71,33,0.5352112676056338,0.5933908290969266
9537,74,142,68,0.5211267605633803,0.5035088149780135
9538,47,84,37,0.5595238095238095,1.091089451179962
9539,40,81,41,0.49382716049382713,-0.1111111111111111
9676,28,56,28,0.5,0.0
9677,71,162,91,0.4382716049382716,-1.5713484026367723
9678,58,120,62,0.48333333333333334,-0.3651483716701107
9679,47,100,53,0.47,-0.6
9680,45,95,50,0.47368421052631576,-0.5129891760425771
9695,26,50,24,0.52,0.282842712474619
9700,38,78,40,0.48717948717948717,-0.22645540682891913
9701,32,68,36,0.47058823529411764,-0.48507125007266594
9706,34,53,19,0.6415094339622641,2.0604084592303353
9713,38,73,35,0.5205479452054794,0.3511234415883917
9714,32,60,28,0.5333333333333333,0.5163977794943222
9715,29,54,25,0.5370370370370371,0.5443310539518174
9716,20,50,30,0.4,-1.414213562373095
9717,41,79,38,0.5189873417721519,0.3375263702778072
9718,32,55,23,0.5818181818181818,1.2135597524338357
9724,30,63,33,0.47619047619047616,-0.3779644730092272
9725,33,60,27,0.55,0.7745966692414834
9729,35,72,37,0.4861111111111111,-0.23570226039551587
9732,44,74,30,0.5945945945945946,1.62746694241347
9733,34,66,32,0.5151515151515151,0.24618298195866545
9739,49,90,41,0.5444444444444444,0.8432740427115678
9740,47,102,55,0.46078431372549017,-0.7921180343813395
9741,26,55,29,0.4727272727272727,-0.40451991747794525
9742,35,72,37,0.4861111111111111,-0.23570226039551587
9743,30,57,27,0.5263157894736842,0.39735970711951313
9748,34,61,27,0.5573770491803278,0.8962581595302719
9750,28,63,35,0.4444444444444444,-0.8819171036881969
9751,39,73,34,0.5342465753424658,0.5852057359806528
9752,35,71,36,0.49295774647887325,-0.11867816581938533
9753,38,84,46,0.4523809523809524,-0.8728715609439696
9754,29,74,45,0.3918918918918919,-1.8599622199011085
9755,24,75,51,0.32,-3.117691453623979
9756,32,73,41,0.4383561643835616,-1.0533703247651751
9757,46,95,49,0.4842105263157895,-0.30779350562554625
9758,53,104,51,0.5096153846153846,0.19611613513818404
9759,49,94,45,0.5212765957446809,0.41256849850351734
9760,73,124,51,0.5887096774193549,1.975658322294524
9761,63,141,78,0.44680851063829785,-1.2632278815997784
9762,50,99,49,0.5050505050505051,0.10050378152592121
9763,61,122,61,0.5,0.0
9764,98,177,79,0.5536723163841808,1.428127453205375
9765,48,101,53,0.4752475247524752,-0.4975185951049946
9766,90,179,89,0.5027932960893855,0.07474350927519359
9767,39,77,38,0.5064935064935064,0.11396057645963795
9768,34,61,27,0.5573770491803278,0.8962581595302719
9769,41,85,44,0.4823529411764706,-0.32539568672798425
9774,38,70,32,0.5428571428571428,0.7171371656006361
9775,35,77,42,0.45454545454545453,-0.7977240352174656
9776,31,79,48,0.3924050632911392,-1.9126494315742406
9777,37,87,50,0.42528735632183906,-1.3937462952891333
9778,46,92,46,0.5,0.0
9781,48,93,45,0.5161290322580645,0.3110855084191276
9786,37,65,28,0.5692307692307692,1.116312611302876
9787,26,60,34,0.43333333333333335,-1.0327955589886444
9788,49,100,51,0.49,-0.2
9790,30,59,29,0.5084745762711864,0.13018891098082389
9791,57,115,58,0.4956521739130435,-0.09325048082403138
9792,26,64,38,0.40625,-1.5
9793,58,119,61,0.48739495798319327,-0.2750095491084634
9794,62,131,69,0.4732824427480916,-0.6115928396627265
9795,38,89,51,0.42696629213483145,-1.3779972440082682
9933,57,116,59,0.49137931034482757,-0.18569533817705186
9934,59,106,47,0.5566037735849056,1.165543034828717
9935,39,87,48,0.4482758620689655,-0.9649012813540153
9936,67,116,49,0.5775862068965517,1.671258043593467
9937,33,64,31,0.515625,0.25
9962,43,82,39,0.524390243902439,0.44172610429938614
9963,25,52,27,0.4807692307692308,-0.2773500981126146
9969,28,56,28,0.5,0.0
9970,24,52,28,0.46153846153846156,-0.5547001962252291
9972,40,84,44,0.47619047619047616,-0.4364357804719848
9973,33,66,33,0.5,0.0
9974,25,53,28,0.4716981132075472,-0.4120816918460671
9976,27,51,24,0.5294117647058824,0.42008402520840293
9981,39,77,38,0.5064935064935064,0.11396057645963795
9985,24,59,35,0.4067796610169492,-1.4320780207890627
9986,35,76,41,0.4605263157894737,-0.6882472016116852
9989,30,80,50,0.375,-2.23606797749979
9995,50,91,41,0.5494505494505495,0.9434563530497265
9996,50,93,43,0.5376344086021505,0.7258661863112977
9997,45,86,41,0.5232558139534884,0.43133109281375365
9998,37,80,43,0.4625,-0.6708203932499369
10000,29,57,28,0.5087719298245614,0.13245323570650439
10003,31,56,25,0.5535714285714286,0.8017837257372732
10004,20,52,32,0.38461538461538464,-1.6641005886756874
