epoch,timestamp,dataset,param,Rhat_minus_1,ESS,raw_rows
1772687475.9149714,2026-03-05 05:11:15 UTC,planck_bao,H0,0.3498414816121742,47.50342470118176,1491
1772687475.9149714,2026-03-05 05:11:15 UTC,planck_bao,delta_neff,0.909751707898,47.96743803733324,1491
1772687475.9149714,2026-03-05 05:11:15 UTC,planck_bao,omegam,0.22133361198560708,63.031890461048576,1491
1772687475.9149714,2026-03-05 05:11:15 UTC,planck_bao,ombh2,0.3271510157655353,100.13901505246002,1491
1772687475.9149714,2026-03-05 05:11:15 UTC,planck_bao,ns,0.28145089497749964,64.30666209961493,1491
1772687475.9149714,2026-03-05 05:11:15 UTC,planck_bao,tau,1.8075599123547077,28.90487043306409,1491
1772687475.9149714,2026-03-05 05:11:15 UTC,planck_bao,sigma8,0.5637305618186665,54.014236904963425,1491
1772687475.9149714,2026-03-05 05:11:15 UTC,planck_bao_sn,H0,0.2855756885993037,66.54097666947001,1573
1772687475.9149714,2026-03-05 05:11:15 UTC,planck_bao_sn,delta_neff,0.6768448117673929,45.64818092817647,1573
1772687475.9149714,2026-03-05 05:11:15 UTC,planck_bao_sn,omegam,0.23628378446078213,67.62860368192341,1573
1772687475.9149714,2026-03-05 05:11:15 UTC,planck_bao_sn,ombh2,0.5096031481987227,76.75640663879683,1573
1772687475.9149714,2026-03-05 05:11:15 UTC,planck_bao_sn,ns,0.3681727009579594,74.07181761683165,1573
1772687475.9149714,2026-03-05 05:11:15 UTC,planck_bao_sn,tau,0.821491706870747,64.05401629481577,1573
1772687475.9149714,2026-03-05 05:11:15 UTC,planck_bao_sn,sigma8,0.5821784790320308,48.39306648400889,1573
1772687475.9149714,2026-03-05 05:11:15 UTC,full_tension,H0,0.0458883345004748,57.43146458518644,3142
1772687475.9149714,2026-03-05 05:11:15 UTC,full_tension,delta_neff,0.1514260577775841,41.39748068336541,3142
1772687475.9149714,2026-03-05 05:11:15 UTC,full_tension,omegam,0.043581739502032146,91.90949415441196,3142
1772687475.9149714,2026-03-05 05:11:15 UTC,full_tension,ombh2,0.1501684703044932,53.25879624950614,3142
1772687475.9149714,2026-03-05 05:11:15 UTC,full_tension,ns,0.37823300082316647,79.08873035245743,3142
1772687475.9149714,2026-03-05 05:11:15 UTC,full_tension,tau,0.9440178437805571,53.490331705646256,3142
1772687475.9149714,2026-03-05 05:11:15 UTC,full_tension,sigma8,0.5905124619901083,68.26567473069197,3142
1772691122.2181983,2026-03-05 06:12:02 UTC,planck_only,H0,0.41726989102056056,37.58682448791191,1624
1772691122.2181983,2026-03-05 06:12:02 UTC,planck_only,delta_neff,0.690799219679971,31.73252865934175,1624
1772691122.2181983,2026-03-05 06:12:02 UTC,planck_only,omegam,0.25764699159672433,49.91309964797458,1624
1772691122.2181983,2026-03-05 06:12:02 UTC,planck_only,ombh2,0.23448639649864123,62.141942421187814,1624
1772691122.2181983,2026-03-05 06:12:02 UTC,planck_only,ns,0.5032356237553501,35.17225233588008,1624
1772691122.2181983,2026-03-05 06:12:02 UTC,planck_only,tau,0.8786973563683009,41.73548893164452,1624
1772691122.2181983,2026-03-05 06:12:02 UTC,planck_only,sigma8,0.5900758029759636,39.60267636529497,1624
1772691122.2181983,2026-03-05 06:12:02 UTC,planck_bao,H0,0.3493779476044456,53.876174844781225,1667
1772691122.2181983,2026-03-05 06:12:02 UTC,planck_bao,delta_neff,0.9022494193839268,44.835617561122234,1667
1772691122.2181983,2026-03-05 06:12:02 UTC,planck_bao,omegam,0.21967269679383428,73.31795851863701,1667
1772691122.2181983,2026-03-05 06:12:02 UTC,planck_bao,ombh2,0.3281120288457686,106.15602023806235,1667
1772691122.2181983,2026-03-05 06:12:02 UTC,planck_bao,ns,0.28070662233017374,70.37301026846438,1667
1772691122.2181983,2026-03-05 06:12:02 UTC,planck_bao,tau,1.7792172186477568,30.090319708770146,1667
1772691122.2181983,2026-03-05 06:12:02 UTC,planck_bao,sigma8,0.5607854707722997,52.805333133356086,1667
1772691122.2181983,2026-03-05 06:12:02 UTC,planck_bao_sn,H0,0.2750794601484057,71.98501283109053,1754
1772691122.2181983,2026-03-05 06:12:02 UTC,planck_bao_sn,delta_neff,0.6798529638046884,42.1595051846607,1754
1772691122.2181983,2026-03-05 06:12:02 UTC,planck_bao_sn,omegam,0.22198765695543377,76.18370256103802,1754
1772691122.2181983,2026-03-05 06:12:02 UTC,planck_bao_sn,ombh2,0.46570599033526583,82.4510908186671,1754
1772691122.2181983,2026-03-05 06:12:02 UTC,planck_bao_sn,ns,0.34001872945900735,78.91789703050013,1754
1772691122.2181983,2026-03-05 06:12:02 UTC,planck_bao_sn,tau,0.8309667188212473,62.334482400980605,1754
1772691122.2181983,2026-03-05 06:12:02 UTC,planck_bao_sn,sigma8,0.5635043183490787,46.479515758814536,1754
1772691122.2181983,2026-03-05 06:12:02 UTC,full_tension,H0,0.0458883345004748,59.07100786382458,3470
1772691122.2181983,2026-03-05 06:12:02 UTC,full_tension,delta_neff,0.1514260577775841,43.39696690262107,3470
1772691122.2181983,2026-03-05 06:12:02 UTC,full_tension,omegam,0.043581739502032146,93.07149575070764,3470
1772691122.2181983,2026-03-05 06:12:02 UTC,full_tension,ombh2,0.1501684703044932,59.85294411364117,3470
1772691122.2181983,2026-03-05 06:12:02 UTC,full_tension,ns,0.37823300082316647,77.33286708243226,3470
1772691122.2181983,2026-03-05 06:12:02 UTC,full_tension,tau,0.9440178437805571,54.548829295637915,3470
1772691122.2181983,2026-03-05 06:12:02 UTC,full_tension,sigma8,0.5905124619901083,70.00174120604363,3470
1772694768.5233798,2026-03-05 07:12:48 UTC,planck_only,H0,0.4058197114498816,36.95502377618431,1827
1772694768.5233798,2026-03-05 07:12:48 UTC,planck_only,delta_neff,0.6848676368184281,33.24082797447627,1827
1772694768.5233798,2026-03-05 07:12:48 UTC,planck_only,omegam,0.24518590048012268,47.93032135325446,1827
1772694768.5233798,2026-03-05 07:12:48 UTC,planck_only,ombh2,0.23049980906808742,78.98634577914788,1827
1772694768.5233798,2026-03-05 07:12:48 UTC,planck_only,ns,0.5014326180475184,37.52014739392317,1827
1772694768.5233798,2026-03-05 07:12:48 UTC,planck_only,tau,0.8648181776460027,38.62106246550937,1827
1772694768.5233798,2026-03-05 07:12:48 UTC,planck_only,sigma8,0.5876091341877689,42.90525633120037,1827
1772694768.5233798,2026-03-05 07:12:48 UTC,planck_bao,H0,0.3429110970749316,58.366071756185455,1903
1772694768.5233798,2026-03-05 07:12:48 UTC,planck_bao,delta_neff,0.8612368731236353,45.43575661561602,1903
1772694768.5233798,2026-03-05 07:12:48 UTC,planck_bao,omegam,0.21094622002490215,83.49995018795663,1903
1772694768.5233798,2026-03-05 07:12:48 UTC,planck_bao,ombh2,0.3340378902939889,113.25496326466438,1903
1772694768.5233798,2026-03-05 07:12:48 UTC,planck_bao,ns,0.2690195714427168,78.77244081725745,1903
1772694768.5233798,2026-03-05 07:12:48 UTC,planck_bao,tau,1.6404638841723478,35.205384696185455,1903
1772694768.5233798,2026-03-05 07:12:48 UTC,planck_bao,sigma8,0.5552778552440525,58.402234907930904,1903
1772694768.5233798,2026-03-05 07:12:48 UTC,planck_bao_sn,H0,0.2717490019040285,84.83020804297907,2077
1772694768.5233798,2026-03-05 07:12:48 UTC,planck_bao_sn,delta_neff,0.6806623783697943,46.20367073450272,2077
1772694768.5233798,2026-03-05 07:12:48 UTC,planck_bao_sn,omegam,0.21733485691217602,89.96754889210641,2077
1772694768.5233798,2026-03-05 07:12:48 UTC,planck_bao_sn,ombh2,0.4536207225840181,90.12149563857886,2077
1772694768.5233798,2026-03-05 07:12:48 UTC,planck_bao_sn,ns,0.3333881818005633,87.11667035354941,2077
1772694768.5233798,2026-03-05 07:12:48 UTC,planck_bao_sn,tau,0.8326478638125205,68.43384972001746,2077
1772694768.5233798,2026-03-05 07:12:48 UTC,planck_bao_sn,sigma8,0.5557578568928556,42.62020181112151,2077
1772694768.5233798,2026-03-05 07:12:48 UTC,full_tension,H0,0.0490454746267579,63.905856429265555,3820
1772694768.5233798,2026-03-05 07:12:48 UTC,full_tension,delta_neff,0.1506795630021609,43.787289927615305,3820
1772694768.5233798,2026-03-05 07:12:48 UTC,full_tension,omegam,0.04362672368595866,103.80148132716465,3820
1772694768.5233798,2026-03-05 07:12:48 UTC,full_tension,ombh2,0.1511371306309186,66.34338121373766,3820
1772694768.5233798,2026-03-05 07:12:48 UTC,full_tension,ns,0.3781745613382024,63.59927395693351,3820
1772694768.5233798,2026-03-05 07:12:48 UTC,full_tension,tau,0.9354311011768646,57.56575760634989,3820
1772694768.5233798,2026-03-05 07:12:48 UTC,full_tension,sigma8,0.5798842083015958,67.50273617674259,3820
1772695144.6167703,2026-03-05 07:19:04 UTC,planck_only,H0,0.4058197114498816,37.946013009787826,1860
1772695144.6167703,2026-03-05 07:19:04 UTC,planck_only,delta_neff,0.6848676368184281,34.727437552088624,1860
1772695144.6167703,2026-03-05 07:19:04 UTC,planck_only,omegam,0.24518590048012268,48.73443159729794,1860
1772695144.6167703,2026-03-05 07:19:04 UTC,planck_only,ombh2,0.23049980906808742,77.15034416189951,1860
1772695144.6167703,2026-03-05 07:19:04 UTC,planck_only,ns,0.5014326180475184,38.372853037566216,1860
1772695144.6167703,2026-03-05 07:19:04 UTC,planck_only,tau,0.8648181776460027,38.65508641824296,1860
1772695144.6167703,2026-03-05 07:19:04 UTC,planck_only,sigma8,0.5876091341877689,42.693687917162805,1860
1772695144.6167703,2026-03-05 07:19:04 UTC,planck_bao,H0,0.3429110970749316,58.746891613355174,1933
1772695144.6167703,2026-03-05 07:19:04 UTC,planck_bao,delta_neff,0.8612368731236353,45.27102521356007,1933
1772695144.6167703,2026-03-05 07:19:04 UTC,planck_bao,omegam,0.21094622002490215,85.39939693839656,1933
1772695144.6167703,2026-03-05 07:19:04 UTC,planck_bao,ombh2,0.3340378902939889,115.66362202776791,1933
1772695144.6167703,2026-03-05 07:19:04 UTC,planck_bao,ns,0.2690195714427168,79.8205163527033,1933
1772695144.6167703,2026-03-05 07:19:04 UTC,planck_bao,tau,1.6404638841723478,35.51042333504554,1933
1772695144.6167703,2026-03-05 07:19:04 UTC,planck_bao,sigma8,0.5552778552440525,59.67117580167881,1933
1772695144.6167703,2026-03-05 07:19:04 UTC,planck_bao_sn,H0,0.2717490019040285,85.88029172355873,2104
1772695144.6167703,2026-03-05 07:19:04 UTC,planck_bao_sn,delta_neff,0.6806623783697943,46.48867126758731,2104
1772695144.6167703,2026-03-05 07:19:04 UTC,planck_bao_sn,omegam,0.21733485691217602,91.19021389074689,2104
1772695144.6167703,2026-03-05 07:19:04 UTC,planck_bao_sn,ombh2,0.4536207225840181,88.58733233341516,2104
1772695144.6167703,2026-03-05 07:19:04 UTC,planck_bao_sn,ns,0.3333881818005633,87.04014050267195,2104
1772695144.6167703,2026-03-05 07:19:04 UTC,planck_bao_sn,tau,0.8326478638125205,67.89516358002112,2104
1772695144.6167703,2026-03-05 07:19:04 UTC,planck_bao_sn,sigma8,0.5557578568928556,42.628914929381715,2104
1772695144.6167703,2026-03-05 07:19:04 UTC,full_tension,H0,0.0490454746267579,60.74617852572994,3874
1772695144.6167703,2026-03-05 07:19:04 UTC,full_tension,delta_neff,0.1506795630021609,43.72899115327109,3874
1772695144.6167703,2026-03-05 07:19:04 UTC,full_tension,omegam,0.04362672368595866,105.47417011362786,3874
1772695144.6167703,2026-03-05 07:19:04 UTC,full_tension,ombh2,0.1511371306309186,66.86659447191555,3874
1772695144.6167703,2026-03-05 07:19:04 UTC,full_tension,ns,0.3781745613382024,62.46330469158144,3874
1772695144.6167703,2026-03-05 07:19:04 UTC,full_tension,tau,0.9354311011768646,57.211562005878214,3874
1772695144.6167703,2026-03-05 07:19:04 UTC,full_tension,sigma8,0.5798842083015958,66.8645029923361,3874
1772696168.623008,2026-03-05 07:36:08 UTC,planck_only,H0,0.40323504274122834,39.610659991572085,1937
1772696168.623008,2026-03-05 07:36:08 UTC,planck_only,delta_neff,0.6845503876811248,36.85889815387046,1937
1772696168.623008,2026-03-05 07:36:08 UTC,planck_only,omegam,0.24191010907617239,50.45767520933273,1937
1772696168.623008,2026-03-05 07:36:08 UTC,planck_only,ombh2,0.22941328864328803,80.86333614490303,1937
1772696168.623008,2026-03-05 07:36:08 UTC,planck_only,ns,0.5012262880376745,39.99346206328195,1937
1772696168.623008,2026-03-05 07:36:08 UTC,planck_only,tau,0.8624205389203838,39.79062004100136,1937
1772696168.623008,2026-03-05 07:36:08 UTC,planck_only,sigma8,0.5871332880209736,41.46587791599689,1937
1772696168.623008,2026-03-05 07:36:08 UTC,planck_bao,H0,0.34126685298735127,59.39997704403652,2015
1772696168.623008,2026-03-05 07:36:08 UTC,planck_bao,delta_neff,0.8541047399768198,43.03444274473341,2015
1772696168.623008,2026-03-05 07:36:08 UTC,planck_bao,omegam,0.2091486047398765,90.48801131450855,2015
1772696168.623008,2026-03-05 07:36:08 UTC,planck_bao,ombh2,0.33460839010075283,123.52770561549173,2015
1772696168.623008,2026-03-05 07:36:08 UTC,planck_bao,ns,0.26819846370284517,80.96249684188862,2015
1772696168.623008,2026-03-05 07:36:08 UTC,planck_bao,tau,1.611229371812267,36.22706218622118,2015
1772696168.623008,2026-03-05 07:36:08 UTC,planck_bao,sigma8,0.5561810510766252,62.58782753894779,2015
1772696168.623008,2026-03-05 07:36:08 UTC,planck_bao_sn,H0,0.2717490019040285,88.73668799159107,2195
1772696168.623008,2026-03-05 07:36:08 UTC,planck_bao_sn,delta_neff,0.6806623783697943,47.66907439283633,2195
1772696168.623008,2026-03-05 07:36:08 UTC,planck_bao_sn,omegam,0.21733485691217602,95.6133579313038,2195
1772696168.623008,2026-03-05 07:36:08 UTC,planck_bao_sn,ombh2,0.4536207225840181,89.90971716268498,2195
1772696168.623008,2026-03-05 07:36:08 UTC,planck_bao_sn,ns,0.3333881818005633,90.42341855323436,2195
1772696168.623008,2026-03-05 07:36:08 UTC,planck_bao_sn,tau,0.8326478638125205,61.751173070524146,2195
1772696168.623008,2026-03-05 07:36:08 UTC,planck_bao_sn,sigma8,0.5557578568928556,43.36114719701882,2195
1772696168.623008,2026-03-05 07:36:08 UTC,full_tension,H0,0.0490454746267579,59.12246740498086,4016
1772696168.623008,2026-03-05 07:36:08 UTC,full_tension,delta_neff,0.1506795630021609,43.036314454291414,4016
1772696168.623008,2026-03-05 07:36:08 UTC,full_tension,omegam,0.04362672368595866,109.97068337506447,4016
1772696168.623008,2026-03-05 07:36:08 UTC,full_tension,ombh2,0.1511371306309186,68.6860383361385,4016
1772696168.623008,2026-03-05 07:36:08 UTC,full_tension,ns,0.3781745613382024,61.720166099376726,4016
1772696168.623008,2026-03-05 07:36:08 UTC,full_tension,tau,0.9354311011768646,55.213753410919274,4016
1772696168.623008,2026-03-05 07:36:08 UTC,full_tension,sigma8,0.5798842083015958,64.79742505828146,4016
